1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-16 09:16:27.772;622;2024-07-16 09:16:27.772;726;2024-07-16 09:16:27.772;1026;2024-07-16 09:16:27.772;29.1;2024-07-16 09:16:27.772;0.143;2024-07-16 09:16:27.772;30.8
2024-07-16 09:16:37.782;656;2024-07-16 09:16:37.782;735;2024-07-16 09:16:37.782;1534;2024-07-16 09:16:37.782;29.1;2024-07-16 09:16:37.782;0.107;2024-07-16 09:16:37.782;34.5
2024-07-16 09:16:47.772;679;2024-07-16 09:16:47.772;744;2024-07-16 09:16:47.772;2006;2024-07-16 09:16:47.772;29.2;2024-07-16 09:16:47.772;0.087;2024-07-16 09:16:47.772;36.6
2024-07-16 09:16:57.762;707;2024-07-16 09:16:57.762;756;2024-07-16 09:16:57.762;2808;2024-07-16 09:16:57.762;29.2;2024-07-16 09:16:57.762;0.065;2024-07-16 09:16:57.762;38.3
2024-07-16 09:17:07.752;722;2024-07-16 09:17:07.752;758;2024-07-16 09:17:07.752;3661;2024-07-16 09:17:07.752;29.2;2024-07-16 09:17:07.752;0.047;2024-07-16 09:17:07.752;36.1
2024-07-16 09:22:15.683;630;2024-07-16 09:22:15.683;796;2024-07-16 09:22:15.683;0;2024-07-16 09:22:15.683;29.3;2024-07-16 09:22:15.683;0.209;2024-07-16 09:22:15.683;0.0
2024-07-16 09:22:25.674;621;2024-07-16 09:22:25.674;772;2024-07-16 09:22:25.674;61;2024-07-16 09:22:25.674;29.3;2024-07-16 09:22:25.674;0.196;2024-07-16 09:22:25.674;2.5
2024-07-16 09:22:35.663;613;2024-07-16 09:22:35.663;784;2024-07-16 09:22:35.663;111;2024-07-16 09:22:35.663;29.3;2024-07-16 09:22:35.663;0.218;2024-07-16 09:22:35.663;5.1
2024-07-16 09:22:45.653;696;2024-07-16 09:22:45.653;947;2024-07-16 09:22:45.653;161;2024-07-16 09:22:45.653;29.3;2024-07-16 09:22:45.653;0.265;2024-07-16 09:22:45.653;9.0
2024-07-16 09:22:55.643;752;2024-07-16 09:22:55.643;973;2024-07-16 09:22:55.643;221;2024-07-16 09:22:55.643;29.3;2024-07-16 09:22:55.643;0.227;2024-07-16 09:22:55.643;10.5
2024-07-16 09:23:05.633;780;2024-07-16 09:23:05.633;989;2024-07-16 09:23:05.633;306;2024-07-16 09:23:05.633;29.4;2024-07-16 09:23:05.633;0.211;2024-07-16 09:23:05.633;13.6
2024-07-16 09:23:15.623;826;2024-07-16 09:23:15.623;1021;2024-07-16 09:23:15.623;465;2024-07-16 09:23:15.623;29.3;2024-07-16 09:23:15.623;0.191;2024-07-16 09:23:15.623;18.7
2024-07-16 09:23:25.613;878;2024-07-16 09:23:25.613;1042;2024-07-16 09:23:25.613;695;2024-07-16 09:23:25.613;29.3;2024-07-16 09:23:25.613;0.157;2024-07-16 09:23:25.613;22.9
2024-07-16 09:23:35.603;894;2024-07-16 09:23:35.603;1026;2024-07-16 09:23:35.603;1026;2024-07-16 09:23:35.603;29.3;2024-07-16 09:23:35.603;0.129;2024-07-16 09:23:35.603;27.8
2024-07-16 09:23:45.583;893;2024-07-16 09:23:45.583;1168;2024-07-16 09:23:45.583;1534;2024-07-16 09:23:45.583;29.3;2024-07-16 09:23:45.583;0.235;2024-07-16 09:23:45.583;75.7
2024-07-16 09:23:55.573;1089;2024-07-16 09:23:55.573;1179;2024-07-16 09:23:55.573;2005;2024-07-16 09:23:55.573;29.3;2024-07-16 09:23:55.573;0.076;2024-07-16 09:23:55.573;32.0
2024-07-16 09:24:05.563;1117;2024-07-16 09:24:05.563;1184;2024-07-16 09:24:05.563;2805;2024-07-16 09:24:05.563;29.2;2024-07-16 09:24:05.563;0.057;2024-07-16 09:24:05.563;33.6
2024-07-16 09:25:22.953;761;2024-07-16 09:25:22.953;1597;2024-07-16 09:25:22.953;0;2024-07-16 09:25:22.953;28.8;2024-07-16 09:25:22.953;0.523;2024-07-16 09:25:22.953;0.0
2024-07-16 09:25:32.943;798;2024-07-16 09:25:32.943;1580;2024-07-16 09:25:32.943;61;2024-07-16 09:25:32.943;28.7;2024-07-16 09:25:32.943;0.495;2024-07-16 09:25:32.943;6.3
2024-07-16 09:25:42.933;825;2024-07-16 09:25:42.933;1595;2024-07-16 09:25:42.933;111;2024-07-16 09:25:42.933;28.7;2024-07-16 09:25:42.933;0.483;2024-07-16 09:25:42.933;11.3
2024-07-16 09:25:52.923;853;2024-07-16 09:25:52.923;1601;2024-07-16 09:25:52.923;161;2024-07-16 09:25:52.923;28.7;2024-07-16 09:25:52.923;0.467;2024-07-16 09:25:52.923;15.8
2024-07-16 09:26:02.883;874;2024-07-16 09:26:02.883;1569;2024-07-16 09:26:02.883;221;2024-07-16 09:26:02.883;28.7;2024-07-16 09:26:02.883;0.443;2024-07-16 09:26:02.883;20.6
2024-07-16 09:26:12.902;915;2024-07-16 09:26:12.902;1536;2024-07-16 09:26:12.902;306;2024-07-16 09:26:12.902;28.6;2024-07-16 09:26:12.902;0.404;2024-07-16 09:26:12.902;26.0
2024-07-16 09:26:22.893;974;2024-07-16 09:26:22.893;1480;2024-07-16 09:26:22.893;463;2024-07-16 09:26:22.893;28.6;2024-07-16 09:26:22.893;0.342;2024-07-16 09:26:22.893;33.3
2024-07-16 09:26:32.903;1059;2024-07-16 09:26:32.903;1473;2024-07-16 09:26:32.903;695;2024-07-16 09:26:32.903;28.6;2024-07-16 09:26:32.903;0.281;2024-07-16 09:26:32.903;41.0
2024-07-16 09:26:42.893;1144;2024-07-16 09:26:42.893;1471;2024-07-16 09:26:42.893;1026;2024-07-16 09:26:42.893;28.6;2024-07-16 09:26:42.893;0.222;2024-07-16 09:26:42.893;47.8
2024-07-16 09:26:52.883;1196;2024-07-16 09:26:52.883;1422;2024-07-16 09:26:52.883;1533;2024-07-16 09:26:52.883;28.6;2024-07-16 09:26:52.883;0.159;2024-07-16 09:26:52.883;51.2
2024-07-16 09:27:02.872;1232;2024-07-16 09:27:02.872;1408;2024-07-16 09:27:02.872;2003;2024-07-16 09:27:02.872;28.6;2024-07-16 09:27:02.872;0.125;2024-07-16 09:27:02.872;52.6
2024-07-16 09:27:12.862;1236;2024-07-16 09:27:12.862;1354;2024-07-16 09:27:12.862;2805;2024-07-16 09:27:12.862;28.6;2024-07-16 09:27:12.862;0.087;2024-07-16 09:27:12.862;51.2
2024-07-16 09:27:22.852;1218;2024-07-16 09:27:22.852;1302;2024-07-16 09:27:22.852;3660;2024-07-16 09:27:22.852;28.6;2024-07-16 09:27:22.852;0.065;2024-07-16 09:27:22.852;50.0
2024-07-16 09:31:43.541;883;2024-07-16 09:31:43.541;1493;2024-07-16 09:31:43.541;0;2024-07-16 09:31:43.541;28.1;2024-07-16 09:31:43.541;0.409;2024-07-16 09:31:43.541;0.0
2024-07-16 09:31:53.531;970;2024-07-16 09:31:53.531;1525;2024-07-16 09:31:53.531;61;2024-07-16 09:31:53.531;28.1;2024-07-16 09:31:53.531;0.364;2024-07-16 09:31:53.531;4.7
2024-07-16 09:32:03.468;1000;2024-07-16 09:32:03.468;1556;2024-07-16 09:32:03.468;111;2024-07-16 09:32:03.468;28.1;2024-07-16 09:32:03.468;0.357;2024-07-16 09:32:03.468;8.3
2024-07-16 09:32:13.511;1042;2024-07-16 09:32:13.511;1599;2024-07-16 09:32:13.511;159;2024-07-16 09:32:13.511;28.1;2024-07-16 09:32:13.511;0.348;2024-07-16 09:32:13.511;11.6
2024-07-16 09:32:23.501;1084;2024-07-16 09:32:23.501;1622;2024-07-16 09:32:23.501;221;2024-07-16 09:32:23.501;28.1;2024-07-16 09:32:23.501;0.332;2024-07-16 09:32:23.501;15.4
2024-07-16 09:32:33.491;1141;2024-07-16 09:32:33.491;1636;2024-07-16 09:32:33.491;306;2024-07-16 09:32:33.491;28.1;2024-07-16 09:32:33.491;0.303;2024-07-16 09:32:33.491;19.5
2024-07-16 09:32:43.481;1231;2024-07-16 09:32:43.481;1645;2024-07-16 09:32:43.481;465;2024-07-16 09:32:43.481;28.1;2024-07-16 09:32:43.481;0.252;2024-07-16 09:32:43.481;24.6
2024-07-16 09:32:53.471;1307;2024-07-16 09:32:53.471;1643;2024-07-16 09:32:53.471;695;2024-07-16 09:32:53.471;28.1;2024-07-16 09:32:53.471;0.205;2024-07-16 09:32:53.471;29.9
2024-07-16 09:33:03.461;1383;2024-07-16 09:33:03.461;1636;2024-07-16 09:33:03.461;1026;2024-07-16 09:33:03.461;28.1;2024-07-16 09:33:03.461;0.155;2024-07-16 09:33:03.461;33.4
2024-07-16 09:33:13.451;1428;2024-07-16 09:33:13.451;1610;2024-07-16 09:33:13.451;1534;2024-07-16 09:33:13.451;28.1;2024-07-16 09:33:13.451;0.113;2024-07-16 09:33:13.451;36.4
2024-07-16 09:33:23.441;1435;2024-07-16 09:33:23.441;1579;2024-07-16 09:33:23.441;2005;2024-07-16 09:33:23.441;28.2;2024-07-16 09:33:23.441;0.091;2024-07-16 09:33:23.441;38.3
2024-07-16 09:33:33.431;1486;2024-07-16 09:33:33.431;1584;2024-07-16 09:33:33.431;2805;2024-07-16 09:33:33.431;28.1;2024-07-16 09:33:33.431;0.062;2024-07-16 09:33:33.431;36.5
2024-07-16 09:33:43.421;1474;2024-07-16 09:33:43.421;1542;2024-07-16 09:33:43.421;3660;2024-07-16 09:33:43.421;28.2;2024-07-16 09:33:43.421;0.044;2024-07-16 09:33:43.421;33.8
2024-07-16 09:35:43.721;778;2024-07-16 09:35:43.721;1216;2024-07-16 09:35:43.721;0;2024-07-16 09:35:43.721;28.1;2024-07-16 09:35:43.721;0.360;2024-07-16 09:35:43.721;0.0
2024-07-16 09:35:53.710;860;2024-07-16 09:35:53.710;1247;2024-07-16 09:35:53.710;61;2024-07-16 09:35:53.710;28.1;2024-07-16 09:35:53.710;0.310;2024-07-16 09:35:53.710;4.0
2024-07-16 09:36:03.700;819;2024-07-16 09:36:03.700;1195;2024-07-16 09:36:03.700;110;2024-07-16 09:36:03.700;28.0;2024-07-16 09:36:03.700;0.315;2024-07-16 09:36:03.700;7.3
2024-07-16 09:36:13.690;746;2024-07-16 09:36:13.690;1062;2024-07-16 09:36:13.690;159;2024-07-16 09:36:13.690;28.0;2024-07-16 09:36:13.690;0.298;2024-07-16 09:36:13.690;10.0
2024-07-16 09:36:23.680;702;2024-07-16 09:36:23.680;1003;2024-07-16 09:36:23.680;221;2024-07-16 09:36:23.680;27.9;2024-07-16 09:36:23.680;0.300;2024-07-16 09:36:23.680;13.9
2024-07-16 09:36:33.690;721;2024-07-16 09:36:33.690;1003;2024-07-16 09:36:33.690;306;2024-07-16 09:36:33.690;28.0;2024-07-16 09:36:33.690;0.281;2024-07-16 09:36:33.690;18.1
2024-07-16 09:36:43.681;735;2024-07-16 09:36:43.681;974;2024-07-16 09:36:43.681;465;2024-07-16 09:36:43.681;27.9;2024-07-16 09:36:43.681;0.245;2024-07-16 09:36:43.681;23.9
2024-07-16 09:36:53.670;852;2024-07-16 09:36:53.670;1067;2024-07-16 09:36:53.670;695;2024-07-16 09:36:53.670;27.8;2024-07-16 09:36:53.670;0.201;2024-07-16 09:36:53.670;29.3
2024-07-16 09:37:03.660;856;2024-07-16 09:37:03.660;1042;2024-07-16 09:37:03.660;1026;2024-07-16 09:37:03.660;27.9;2024-07-16 09:37:03.660;0.179;2024-07-16 09:37:03.660;38.6
2024-07-16 09:37:13.650;929;2024-07-16 09:37:13.650;1065;2024-07-16 09:37:13.650;1534;2024-07-16 09:37:13.650;27.8;2024-07-16 09:37:13.650;0.128;2024-07-16 09:37:13.650;41.2
2024-07-16 09:37:23.640;960;2024-07-16 09:37:23.640;1069;2024-07-16 09:37:23.640;2005;2024-07-16 09:37:23.640;27.8;2024-07-16 09:37:23.640;0.102;2024-07-16 09:37:23.640;42.9
2024-07-16 09:37:33.630;995;2024-07-16 09:37:33.630;1079;2024-07-16 09:37:33.630;2805;2024-07-16 09:37:33.630;27.8;2024-07-16 09:37:33.630;0.078;2024-07-16 09:37:33.630;45.9
2024-07-16 09:37:43.620;1019;2024-07-16 09:37:43.620;1080;2024-07-16 09:37:43.620;3660;2024-07-16 09:37:43.620;27.8;2024-07-16 09:37:43.620;0.056;2024-07-16 09:37:43.620;43.0
2024-07-16 09:39:26.250;637;2024-07-16 09:39:26.250;981;2024-07-16 09:39:26.250;0;2024-07-16 09:39:26.250;27.7;2024-07-16 09:39:26.250;0.351;2024-07-16 09:39:26.250;0.0
2024-07-16 09:39:36.240;691;2024-07-16 09:39:36.240;1002;2024-07-16 09:39:36.240;61;2024-07-16 09:39:36.240;27.7;2024-07-16 09:39:36.240;0.310;2024-07-16 09:39:36.240;4.0
2024-07-16 09:39:46.230;713;2024-07-16 09:39:46.230;1039;2024-07-16 09:39:46.230;111;2024-07-16 09:39:46.230;27.7;2024-07-16 09:39:46.230;0.314;2024-07-16 09:39:46.230;7.3
2024-07-16 09:39:56.219;740;2024-07-16 09:39:56.219;1084;2024-07-16 09:39:56.219;159;2024-07-16 09:39:56.219;27.7;2024-07-16 09:39:56.219;0.317;2024-07-16 09:39:56.219;10.6
2024-07-16 09:40:06.209;772;2024-07-16 09:40:06.209;1120;2024-07-16 09:40:06.209;221;2024-07-16 09:40:06.209;27.7;2024-07-16 09:40:06.209;0.311;2024-07-16 09:40:06.209;14.4
2024-07-16 09:40:16.189;817;2024-07-16 09:40:16.189;1155;2024-07-16 09:40:16.189;305;2024-07-16 09:40:16.189;27.6;2024-07-16 09:40:16.189;0.293;2024-07-16 09:40:16.189;18.8
2024-07-16 09:40:26.190;882;2024-07-16 09:40:26.190;1190;2024-07-16 09:40:26.190;465;2024-07-16 09:40:26.190;27.6;2024-07-16 09:40:26.190;0.259;2024-07-16 09:40:26.190;25.3
2024-07-16 09:40:36.182;956;2024-07-16 09:40:36.182;1213;2024-07-16 09:40:36.182;695;2024-07-16 09:40:36.182;27.6;2024-07-16 09:40:36.182;0.212;2024-07-16 09:40:36.182;30.9
2024-07-16 09:40:46.166;1026;2024-07-16 09:40:46.166;1229;2024-07-16 09:40:46.166;1026;2024-07-16 09:40:46.166;27.6;2024-07-16 09:40:46.166;0.165;2024-07-16 09:40:46.166;35.6
2024-07-16 09:40:56.153;1092;2024-07-16 09:40:56.153;1243;2024-07-16 09:40:56.153;1534;2024-07-16 09:40:56.153;27.6;2024-07-16 09:40:56.153;0.121;2024-07-16 09:40:56.153;39.0
2024-07-16 09:41:06.147;1131;2024-07-16 09:41:06.147;1253;2024-07-16 09:41:06.147;2005;2024-07-16 09:41:06.147;27.5;2024-07-16 09:41:06.147;0.097;2024-07-16 09:41:06.147;40.8
2024-07-16 09:41:16.134;1171;2024-07-16 09:41:16.134;1250;2024-07-16 09:41:16.134;2807;2024-07-16 09:41:16.134;27.5;2024-07-16 09:41:16.134;0.063;2024-07-16 09:41:16.134;37.1
2024-07-16 09:41:26.122;1198;2024-07-16 09:41:26.122;1258;2024-07-16 09:41:26.122;3661;2024-07-16 09:41:26.122;27.5;2024-07-16 09:41:26.122;0.048;2024-07-16 09:41:26.122;36.9
2024-07-16 09:43:41.687;545;2024-07-16 09:43:41.687;923;2024-07-16 09:43:41.687;0;2024-07-16 09:43:41.687;27.6;2024-07-16 09:43:41.687;0.410;2024-07-16 09:43:41.687;0.0
2024-07-16 09:43:51.677;602;2024-07-16 09:43:51.677;962;2024-07-16 09:43:51.677;61;2024-07-16 09:43:51.677;27.6;2024-07-16 09:43:51.677;0.374;2024-07-16 09:43:51.677;4.8
2024-07-16 09:44:01.667;623;2024-07-16 09:44:01.667;1000;2024-07-16 09:44:01.667;111;2024-07-16 09:44:01.667;27.6;2024-07-16 09:44:01.667;0.377;2024-07-16 09:44:01.667;8.8
2024-07-16 09:44:11.657;652;2024-07-16 09:44:11.657;1039;2024-07-16 09:44:11.657;159;2024-07-16 09:44:11.657;27.6;2024-07-16 09:44:11.657;0.372;2024-07-16 09:44:11.657;12.4
2024-07-16 09:44:21.647;686;2024-07-16 09:44:21.647;1076;2024-07-16 09:44:21.647;221;2024-07-16 09:44:21.647;27.6;2024-07-16 09:44:21.647;0.362;2024-07-16 09:44:21.647;16.8
2024-07-16 09:44:31.637;727;2024-07-16 09:44:31.637;1107;2024-07-16 09:44:31.637;306;2024-07-16 09:44:31.637;27.5;2024-07-16 09:44:31.637;0.343;2024-07-16 09:44:31.637;22.0
2024-07-16 09:44:41.627;797;2024-07-16 09:44:41.627;1131;2024-07-16 09:44:41.627;465;2024-07-16 09:44:41.627;27.5;2024-07-16 09:44:41.627;0.295;2024-07-16 09:44:41.627;28.8
2024-07-16 09:44:51.617;870;2024-07-16 09:44:51.617;1149;2024-07-16 09:44:51.617;695;2024-07-16 09:44:51.617;27.5;2024-07-16 09:44:51.617;0.243;2024-07-16 09:44:51.617;35.5
2024-07-16 09:45:01.607;939;2024-07-16 09:45:01.607;1156;2024-07-16 09:45:01.607;1026;2024-07-16 09:45:01.607;27.5;2024-07-16 09:45:01.607;0.188;2024-07-16 09:45:01.607;40.5
2024-07-16 09:45:11.597;1001;2024-07-16 09:45:11.597;1164;2024-07-16 09:45:11.597;1534;2024-07-16 09:45:11.597;27.4;2024-07-16 09:45:11.597;0.140;2024-07-16 09:45:11.597;45.1
2024-07-16 09:45:21.587;1029;2024-07-16 09:45:21.587;1157;2024-07-16 09:45:21.587;2005;2024-07-16 09:45:21.587;27.4;2024-07-16 09:45:21.587;0.111;2024-07-16 09:45:21.587;46.7
2024-07-16 09:45:31.577;1060;2024-07-16 09:45:31.577;1155;2024-07-16 09:45:31.577;2805;2024-07-16 09:45:31.577;27.4;2024-07-16 09:45:31.577;0.082;2024-07-16 09:45:31.577;48.3
2024-07-16 09:45:41.567;1087;2024-07-16 09:45:41.567;1153;2024-07-16 09:45:41.567;3660;2024-07-16 09:45:41.567;27.4;2024-07-16 09:45:41.567;0.057;2024-07-16 09:45:41.567;43.8
2024-07-16 09:51:10.426;923;2024-07-16 09:51:10.426;2463;2024-07-16 09:51:10.426;0;2024-07-16 09:51:10.426;26.9;2024-07-16 09:51:10.426;0.625;2024-07-16 09:51:10.426;0.0
2024-07-16 09:51:20.416;1089;2024-07-16 09:51:20.416;2337;2024-07-16 09:51:20.416;61;2024-07-16 09:51:20.416;26.9;2024-07-16 09:51:20.416;0.534;2024-07-16 09:51:20.416;6.8
2024-07-16 09:51:30.406;1107;2024-07-16 09:51:30.406;2351;2024-07-16 09:51:30.406;110;2024-07-16 09:51:30.406;26.9;2024-07-16 09:51:30.406;0.529;2024-07-16 09:51:30.406;12.2
2024-07-16 09:51:40.396;1147;2024-07-16 09:51:40.396;2368;2024-07-16 09:51:40.396;159;2024-07-16 09:51:40.396;26.9;2024-07-16 09:51:40.396;0.516;2024-07-16 09:51:40.396;17.2
2024-07-16 09:51:50.385;1272;2024-07-16 09:51:50.385;2346;2024-07-16 09:51:50.385;221;2024-07-16 09:51:50.385;26.9;2024-07-16 09:51:50.385;0.458;2024-07-16 09:51:50.385;21.3
2024-07-16 09:52:00.375;1367;2024-07-16 09:52:00.375;2334;2024-07-16 09:52:00.375;306;2024-07-16 09:52:00.375;26.8;2024-07-16 09:52:00.375;0.414;2024-07-16 09:52:00.375;26.6
2024-07-16 09:52:10.366;1524;2024-07-16 09:52:10.366;2300;2024-07-16 09:52:10.366;465;2024-07-16 09:52:10.366;26.8;2024-07-16 09:52:10.366;0.337;2024-07-16 09:52:10.366;32.9
2024-07-16 09:52:20.356;1692;2024-07-16 09:52:20.356;2268;2024-07-16 09:52:20.356;697;2024-07-16 09:52:20.356;26.8;2024-07-16 09:52:20.356;0.254;2024-07-16 09:52:20.356;37.2
2024-07-16 09:52:30.346;1817;2024-07-16 09:52:30.346;2257;2024-07-16 09:52:30.346;1026;2024-07-16 09:52:30.346;26.8;2024-07-16 09:52:30.346;0.195;2024-07-16 09:52:30.346;42.0
2024-07-16 09:52:40.336;1932;2024-07-16 09:52:40.336;2233;2024-07-16 09:52:40.336;1535;2024-07-16 09:52:40.336;26.8;2024-07-16 09:52:40.336;0.135;2024-07-16 09:52:40.336;43.5
2024-07-16 09:52:50.325;1971;2024-07-16 09:52:50.325;2206;2024-07-16 09:52:50.325;2007;2024-07-16 09:52:50.325;26.8;2024-07-16 09:52:50.325;0.107;2024-07-16 09:52:50.325;45.1
2024-07-16 09:53:00.316;2026;2024-07-16 09:53:00.316;2190;2024-07-16 09:53:00.316;2809;2024-07-16 09:53:00.316;26.7;2024-07-16 09:53:00.316;0.075;2024-07-16 09:53:00.316;44.2
2024-07-16 09:53:10.295;2042;2024-07-16 09:53:10.295;2161;2024-07-16 09:53:10.295;3665;2024-07-16 09:53:10.295;26.7;2024-07-16 09:53:10.295;0.055;2024-07-16 09:53:10.295;42.3
2024-07-16 09:54:55.831;784;2024-07-16 09:54:55.831;2065;2024-07-16 09:54:55.831;0;2024-07-16 09:54:55.831;26.6;2024-07-16 09:54:55.831;0.620;2024-07-16 09:54:55.831;0.0
2024-07-16 09:55:05.825;1019;2024-07-16 09:55:05.825;2102;2024-07-16 09:55:05.825;61;2024-07-16 09:55:05.825;26.6;2024-07-16 09:55:05.825;0.515;2024-07-16 09:55:05.825;6.6
2024-07-16 09:55:15.815;1004;2024-07-16 09:55:15.815;2075;2024-07-16 09:55:15.815;111;2024-07-16 09:55:15.815;26.6;2024-07-16 09:55:15.815;0.516;2024-07-16 09:55:15.815;12.0
2024-07-16 09:55:25.805;1010;2024-07-16 09:55:25.805;2025;2024-07-16 09:55:25.805;161;2024-07-16 09:55:25.805;26.6;2024-07-16 09:55:25.805;0.501;2024-07-16 09:55:25.805;16.9
2024-07-16 09:55:35.795;1064;2024-07-16 09:55:35.795;2000;2024-07-16 09:55:35.795;221;2024-07-16 09:55:35.795;26.6;2024-07-16 09:55:35.795;0.468;2024-07-16 09:55:35.795;21.7
2024-07-16 09:55:45.785;1163;2024-07-16 09:55:45.785;1994;2024-07-16 09:55:45.785;306;2024-07-16 09:55:45.785;26.6;2024-07-16 09:55:45.785;0.417;2024-07-16 09:55:45.785;26.8
2024-07-16 09:55:55.775;1308;2024-07-16 09:55:55.775;1969;2024-07-16 09:55:55.775;465;2024-07-16 09:55:55.775;26.6;2024-07-16 09:55:55.775;0.336;2024-07-16 09:55:55.775;32.8
2024-07-16 09:56:05.765;1420;2024-07-16 09:56:05.765;1937;2024-07-16 09:56:05.765;697;2024-07-16 09:56:05.765;26.6;2024-07-16 09:56:05.765;0.267;2024-07-16 09:56:05.765;39.1
2024-07-16 09:56:15.755;1518;2024-07-16 09:56:15.755;1899;2024-07-16 09:56:15.755;1027;2024-07-16 09:56:15.755;26.6;2024-07-16 09:56:15.755;0.201;2024-07-16 09:56:15.755;43.3
2024-07-16 09:56:25.744;1596;2024-07-16 09:56:25.744;1864;2024-07-16 09:56:25.744;1535;2024-07-16 09:56:25.744;26.6;2024-07-16 09:56:25.744;0.144;2024-07-16 09:56:25.744;46.4
2024-07-16 09:56:35.755;1621;2024-07-16 09:56:35.755;1826;2024-07-16 09:56:35.755;2007;2024-07-16 09:56:35.755;26.6;2024-07-16 09:56:35.755;0.112;2024-07-16 09:56:35.755;47.2
2024-07-16 09:56:45.735;1647;2024-07-16 09:56:45.735;1790;2024-07-16 09:56:45.735;2809;2024-07-16 09:56:45.735;26.5;2024-07-16 09:56:45.735;0.080;2024-07-16 09:56:45.735;47.2
2024-07-16 09:56:55.724;1659;2024-07-16 09:56:55.724;1761;2024-07-16 09:56:55.724;3664;2024-07-16 09:56:55.724;26.5;2024-07-16 09:56:55.724;0.058;2024-07-16 09:56:55.724;44.6
2024-07-16 09:58:21.654;662;2024-07-16 09:58:21.654;2046;2024-07-16 09:58:21.654;0;2024-07-16 09:58:21.654;26.5;2024-07-16 09:58:21.654;0.676;2024-07-16 09:58:21.654;0.0
2024-07-16 09:58:31.644;772;2024-07-16 09:58:31.644;1728;2024-07-16 09:58:31.644;61;2024-07-16 09:58:31.644;26.5;2024-07-16 09:58:31.644;0.553;2024-07-16 09:58:31.644;7.1
2024-07-16 09:58:41.634;833;2024-07-16 09:58:41.634;1874;2024-07-16 09:58:41.634;110;2024-07-16 09:58:41.634;26.4;2024-07-16 09:58:41.634;0.555;2024-07-16 09:58:41.634;12.8
2024-07-16 09:58:51.624;850;2024-07-16 09:58:51.624;1856;2024-07-16 09:58:51.624;161;2024-07-16 09:58:51.624;26.5;2024-07-16 09:58:51.624;0.542;2024-07-16 09:58:51.624;18.3
2024-07-16 09:59:01.614;895;2024-07-16 09:59:01.614;1879;2024-07-16 09:59:01.614;221;2024-07-16 09:59:01.614;26.4;2024-07-16 09:59:01.614;0.524;2024-07-16 09:59:01.614;24.3
2024-07-16 09:59:11.604;926;2024-07-16 09:59:11.604;1823;2024-07-16 09:59:11.604;306;2024-07-16 09:59:11.604;26.4;2024-07-16 09:59:11.604;0.492;2024-07-16 09:59:11.604;31.6
2024-07-16 09:59:21.594;1044;2024-07-16 09:59:21.594;1835;2024-07-16 09:59:21.594;465;2024-07-16 09:59:21.594;26.4;2024-07-16 09:59:21.594;0.431;2024-07-16 09:59:21.594;42.1
2024-07-16 09:59:31.584;1167;2024-07-16 09:59:31.584;1808;2024-07-16 09:59:31.584;697;2024-07-16 09:59:31.584;26.4;2024-07-16 09:59:31.584;0.355;2024-07-16 09:59:31.584;52.0
2024-07-16 09:59:41.574;1272;2024-07-16 09:59:41.574;1780;2024-07-16 09:59:41.574;1027;2024-07-16 09:59:41.574;26.4;2024-07-16 09:59:41.574;0.285;2024-07-16 09:59:41.574;61.5
2024-07-16 09:59:51.564;1371;2024-07-16 09:59:51.564;1733;2024-07-16 09:59:51.564;1537;2024-07-16 09:59:51.564;26.4;2024-07-16 09:59:51.564;0.209;2024-07-16 09:59:51.564;67.5
2024-07-16 10:00:01.554;1400;2024-07-16 10:00:01.554;1694;2024-07-16 10:00:01.554;2007;2024-07-16 10:00:01.554;26.3;2024-07-16 10:00:01.554;0.174;2024-07-16 10:00:01.554;73.3
2024-07-16 10:00:11.534;1457;2024-07-16 10:00:11.534;1680;2024-07-16 10:00:11.534;2811;2024-07-16 10:00:11.534;26.3;2024-07-16 10:00:11.534;0.133;2024-07-16 10:00:11.534;78.5
2024-07-16 10:00:21.524;1494;2024-07-16 10:00:21.524;1656;2024-07-16 10:00:21.524;3665;2024-07-16 10:00:21.524;26.3;2024-07-16 10:00:21.524;0.098;2024-07-16 10:00:21.524;75.4
2024-07-16 10:02:02.103;879;2024-07-16 10:02:02.103;2643;2024-07-16 10:02:02.103;0;2024-07-16 10:02:02.103;26.2;2024-07-16 10:02:02.103;0.667;2024-07-16 10:02:02.103;0.0
2024-07-16 10:02:12.093;1125;2024-07-16 10:02:12.093;2508;2024-07-16 10:02:12.093;61;2024-07-16 10:02:12.093;26.2;2024-07-16 10:02:12.093;0.551;2024-07-16 10:02:12.093;7.1
2024-07-16 10:02:22.083;1083;2024-07-16 10:02:22.083;2450;2024-07-16 10:02:22.083;111;2024-07-16 10:02:22.083;26.2;2024-07-16 10:02:22.083;0.558;2024-07-16 10:02:22.083;13.0
2024-07-16 10:02:32.073;1150;2024-07-16 10:02:32.073;2504;2024-07-16 10:02:32.073;161;2024-07-16 10:02:32.073;26.2;2024-07-16 10:02:32.073;0.541;2024-07-16 10:02:32.073;18.3
2024-07-16 10:02:42.063;1260;2024-07-16 10:02:42.063;2487;2024-07-16 10:02:42.063;221;2024-07-16 10:02:42.063;26.2;2024-07-16 10:02:42.063;0.493;2024-07-16 10:02:42.063;22.9
