1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-15 09:01:19.590;659;2024-07-15 09:01:19.590;897;2024-07-15 09:01:19.590;1030;2024-07-15 09:01:19.590;26.1;2024-07-15 09:01:19.590;0.265;2024-07-15 09:01:19.590;57.3
2024-07-15 09:01:29.570;716;2024-07-15 09:01:29.570;897;2024-07-15 09:01:29.570;1539;2024-07-15 09:01:29.570;26.1;2024-07-15 09:01:29.570;0.202;2024-07-15 09:01:29.570;65.3
2024-07-15 09:01:39.570;744;2024-07-15 09:01:39.570;893;2024-07-15 09:01:39.570;2011;2024-07-15 09:01:39.570;26.1;2024-07-15 09:01:39.570;0.167;2024-07-15 09:01:39.570;70.5
2024-07-15 09:01:49.560;768;2024-07-15 09:01:49.560;876;2024-07-15 09:01:49.560;2816;2024-07-15 09:01:49.560;26.1;2024-07-15 09:01:49.560;0.123;2024-07-15 09:01:49.560;72.7
2024-07-15 09:01:59.550;787;2024-07-15 09:01:59.550;866;2024-07-15 09:01:59.550;3673;2024-07-15 09:01:59.550;26.2;2024-07-15 09:01:59.550;0.091;2024-07-15 09:01:59.550;70.2
2024-07-15 09:09:39.348;1010;2024-07-15 09:09:39.348;1459;2024-07-15 09:09:39.348;0;2024-07-15 09:09:39.348;27.3;2024-07-15 09:09:39.348;0.308;2024-07-15 09:09:39.348;0.0
2024-07-15 09:09:49.338;1064;2024-07-15 09:09:49.338;1465;2024-07-15 09:09:49.338;62;2024-07-15 09:09:49.338;27.3;2024-07-15 09:09:49.338;0.274;2024-07-15 09:09:49.338;3.6
2024-07-15 09:09:59.328;1095;2024-07-15 09:09:59.328;1512;2024-07-15 09:09:59.328;112;2024-07-15 09:09:59.328;27.2;2024-07-15 09:09:59.328;0.276;2024-07-15 09:09:59.328;6.5
2024-07-15 09:10:09.318;1127;2024-07-15 09:10:09.318;1542;2024-07-15 09:10:09.318;162;2024-07-15 09:10:09.318;27.2;2024-07-15 09:10:09.318;0.269;2024-07-15 09:10:09.318;9.2
2024-07-15 09:10:19.308;1154;2024-07-15 09:10:19.308;1554;2024-07-15 09:10:19.308;222;2024-07-15 09:10:19.308;27.2;2024-07-15 09:10:19.308;0.257;2024-07-15 09:10:19.308;12.0
2024-07-15 09:10:29.298;1184;2024-07-15 09:10:29.298;1561;2024-07-15 09:10:29.298;307;2024-07-15 09:10:29.298;27.1;2024-07-15 09:10:29.298;0.242;2024-07-15 09:10:29.298;15.6
2024-07-15 09:10:39.238;1238;2024-07-15 09:10:39.238;1571;2024-07-15 09:10:39.238;466;2024-07-15 09:10:39.238;27.1;2024-07-15 09:10:39.238;0.212;2024-07-15 09:10:39.238;20.7
2024-07-15 09:10:49.278;1192;2024-07-15 09:10:49.278;1428;2024-07-15 09:10:49.278;698;2024-07-15 09:10:49.278;27.1;2024-07-15 09:10:49.278;0.165;2024-07-15 09:10:49.278;24.2
2024-07-15 09:10:59.268;1172;2024-07-15 09:10:59.268;1370;2024-07-15 09:10:59.268;1028;2024-07-15 09:10:59.268;27.0;2024-07-15 09:10:59.268;0.145;2024-07-15 09:10:59.268;31.3
2024-07-15 09:11:09.258;1253;2024-07-15 09:11:09.258;1410;2024-07-15 09:11:09.258;1538;2024-07-15 09:11:09.258;27.0;2024-07-15 09:11:09.258;0.111;2024-07-15 09:11:09.258;35.9
2024-07-15 09:11:19.248;1298;2024-07-15 09:11:19.248;1421;2024-07-15 09:11:19.248;2010;2024-07-15 09:11:19.248;27.0;2024-07-15 09:11:19.248;0.087;2024-07-15 09:11:19.248;36.7
2024-07-15 09:11:29.232;1317;2024-07-15 09:11:29.232;1407;2024-07-15 09:11:29.232;2811;2024-07-15 09:11:29.232;26.9;2024-07-15 09:11:29.232;0.064;2024-07-15 09:11:29.232;37.8
2024-07-15 09:11:39.218;1334;2024-07-15 09:11:39.218;1405;2024-07-15 09:11:39.218;3669;2024-07-15 09:11:39.218;26.9;2024-07-15 09:11:39.218;0.051;2024-07-15 09:11:39.218;39.3
2024-07-15 09:13:03.277;663;2024-07-15 09:13:03.277;1126;2024-07-15 09:13:03.277;0;2024-07-15 09:13:03.277;26.8;2024-07-15 09:13:03.277;0.411;2024-07-15 09:13:03.277;0.0
2024-07-15 09:13:13.263;718;2024-07-15 09:13:13.263;1152;2024-07-15 09:13:13.263;62;2024-07-15 09:13:13.263;26.8;2024-07-15 09:13:13.263;0.377;2024-07-15 09:13:13.263;4.9
2024-07-15 09:13:23.197;733;2024-07-15 09:13:23.197;1172;2024-07-15 09:13:23.197;112;2024-07-15 09:13:23.197;26.8;2024-07-15 09:13:23.197;0.375;2024-07-15 09:13:23.197;8.8
2024-07-15 09:13:33.245;747;2024-07-15 09:13:33.245;1189;2024-07-15 09:13:33.245;162;2024-07-15 09:13:33.245;26.8;2024-07-15 09:13:33.245;0.372;2024-07-15 09:13:33.245;12.7
2024-07-15 09:13:43.240;769;2024-07-15 09:13:43.240;1208;2024-07-15 09:13:43.240;222;2024-07-15 09:13:43.240;26.8;2024-07-15 09:13:43.240;0.363;2024-07-15 09:13:43.240;16.9
2024-07-15 09:13:53.227;778;2024-07-15 09:13:53.227;1204;2024-07-15 09:13:53.227;307;2024-07-15 09:13:53.227;26.8;2024-07-15 09:13:53.227;0.354;2024-07-15 09:13:53.227;22.8
2024-07-15 09:14:03.167;827;2024-07-15 09:14:03.167;1199;2024-07-15 09:14:03.167;466;2024-07-15 09:14:03.167;26.8;2024-07-15 09:14:03.167;0.310;2024-07-15 09:14:03.167;30.3
2024-07-15 09:14:13.157;880;2024-07-15 09:14:13.157;1190;2024-07-15 09:14:13.157;698;2024-07-15 09:14:13.157;26.8;2024-07-15 09:14:13.157;0.261;2024-07-15 09:14:13.157;38.3
2024-07-15 09:14:23.198;950;2024-07-15 09:14:23.198;1199;2024-07-15 09:14:23.198;1028;2024-07-15 09:14:23.198;26.8;2024-07-15 09:14:23.198;0.208;2024-07-15 09:14:23.198;44.9
2024-07-15 09:14:33.187;957;2024-07-15 09:14:33.187;1125;2024-07-15 09:14:33.187;1538;2024-07-15 09:14:33.187;26.8;2024-07-15 09:14:33.187;0.149;2024-07-15 09:14:33.187;48.1
2024-07-15 09:14:43.177;899;2024-07-15 09:14:43.177;1034;2024-07-15 09:14:43.177;2009;2024-07-15 09:14:43.177;26.8;2024-07-15 09:14:43.177;0.131;2024-07-15 09:14:43.177;55.3
2024-07-15 09:14:53.167;899;2024-07-15 09:14:53.167;996;2024-07-15 09:14:53.167;2812;2024-07-15 09:14:53.167;26.8;2024-07-15 09:14:53.167;0.097;2024-07-15 09:14:53.167;57.3
2024-07-15 09:15:03.152;917;2024-07-15 09:15:03.152;985;2024-07-15 09:15:03.152;3668;2024-07-15 09:15:03.152;26.8;2024-07-15 09:15:03.152;0.069;2024-07-15 09:15:03.152;53.1
2024-07-15 09:16:35.799;673;2024-07-15 09:16:35.799;1038;2024-07-15 09:16:35.799;0;2024-07-15 09:16:35.799;26.8;2024-07-15 09:16:35.799;0.352;2024-07-15 09:16:35.799;0.0
2024-07-15 09:16:45.791;703;2024-07-15 09:16:45.791;1045;2024-07-15 09:16:45.791;62;2024-07-15 09:16:45.791;26.8;2024-07-15 09:16:45.791;0.327;2024-07-15 09:16:45.791;4.3
2024-07-15 09:16:55.777;701;2024-07-15 09:16:55.777;1074;2024-07-15 09:16:55.777;112;2024-07-15 09:16:55.777;26.7;2024-07-15 09:16:55.777;0.347;2024-07-15 09:16:55.777;8.2
2024-07-15 09:17:05.770;740;2024-07-15 09:17:05.770;1126;2024-07-15 09:17:05.770;162;2024-07-15 09:17:05.770;26.7;2024-07-15 09:17:05.770;0.343;2024-07-15 09:17:05.770;11.7
2024-07-15 09:17:15.757;839;2024-07-15 09:17:15.757;1228;2024-07-15 09:17:15.757;222;2024-07-15 09:17:15.757;26.7;2024-07-15 09:17:15.757;0.317;2024-07-15 09:17:15.757;14.8
2024-07-15 09:17:25.743;860;2024-07-15 09:17:25.743;1259;2024-07-15 09:17:25.743;307;2024-07-15 09:17:25.743;26.7;2024-07-15 09:17:25.743;0.317;2024-07-15 09:17:25.743;20.4
2024-07-15 09:17:35.736;930;2024-07-15 09:17:35.736;1281;2024-07-15 09:17:35.736;466;2024-07-15 09:17:35.736;26.7;2024-07-15 09:17:35.736;0.274;2024-07-15 09:17:35.736;26.8
2024-07-15 09:17:45.721;1007;2024-07-15 09:17:45.721;1303;2024-07-15 09:17:45.721;698;2024-07-15 09:17:45.721;26.7;2024-07-15 09:17:45.721;0.227;2024-07-15 09:17:45.721;33.3
2024-07-15 09:17:55.736;1064;2024-07-15 09:17:55.736;1301;2024-07-15 09:17:55.736;1028;2024-07-15 09:17:55.736;26.7;2024-07-15 09:17:55.736;0.182;2024-07-15 09:17:55.736;39.3
2024-07-15 09:18:05.718;1085;2024-07-15 09:18:05.718;1241;2024-07-15 09:18:05.718;1538;2024-07-15 09:18:05.718;26.6;2024-07-15 09:18:05.718;0.126;2024-07-15 09:18:05.718;40.7
2024-07-15 09:18:15.714;1087;2024-07-15 09:18:15.714;1267;2024-07-15 09:18:15.714;2010;2024-07-15 09:18:15.714;26.6;2024-07-15 09:18:15.714;0.142;2024-07-15 09:18:15.714;59.9
2024-07-15 09:18:25.704;1149;2024-07-15 09:18:25.704;1257;2024-07-15 09:18:25.704;2812;2024-07-15 09:18:25.704;26.6;2024-07-15 09:18:25.704;0.086;2024-07-15 09:18:25.704;50.8
2024-07-15 09:18:35.688;1131;2024-07-15 09:18:35.688;1214;2024-07-15 09:18:35.688;3668;2024-07-15 09:18:35.688;26.6;2024-07-15 09:18:35.688;0.068;2024-07-15 09:18:35.688;52.4
2024-07-15 09:20:04.165;478;2024-07-15 09:20:04.165;835;2024-07-15 09:20:04.165;0;2024-07-15 09:20:04.165;26.6;2024-07-15 09:20:04.165;0.428;2024-07-15 09:20:04.165;0.0
2024-07-15 09:20:14.155;501;2024-07-15 09:20:14.155;798;2024-07-15 09:20:14.155;62;2024-07-15 09:20:14.155;26.6;2024-07-15 09:20:14.155;0.372;2024-07-15 09:20:14.155;4.8
2024-07-15 09:20:24.145;483;2024-07-15 09:20:24.145;784;2024-07-15 09:20:24.145;112;2024-07-15 09:20:24.145;26.6;2024-07-15 09:20:24.145;0.384;2024-07-15 09:20:24.145;9.0
2024-07-15 09:20:34.135;520;2024-07-15 09:20:34.135;843;2024-07-15 09:20:34.135;162;2024-07-15 09:20:34.135;26.6;2024-07-15 09:20:34.135;0.383;2024-07-15 09:20:34.135;13.0
2024-07-15 09:20:44.125;519;2024-07-15 09:20:44.125;831;2024-07-15 09:20:44.125;222;2024-07-15 09:20:44.125;26.6;2024-07-15 09:20:44.125;0.375;2024-07-15 09:20:44.125;17.5
2024-07-15 09:20:54.115;527;2024-07-15 09:20:54.115;842;2024-07-15 09:20:54.115;307;2024-07-15 09:20:54.115;26.6;2024-07-15 09:20:54.115;0.374;2024-07-15 09:20:54.115;24.1
2024-07-15 09:21:04.105;566;2024-07-15 09:21:04.105;857;2024-07-15 09:21:04.105;466;2024-07-15 09:21:04.105;26.6;2024-07-15 09:21:04.105;0.340;2024-07-15 09:21:04.105;33.3
2024-07-15 09:21:14.095;612;2024-07-15 09:21:14.095;864;2024-07-15 09:21:14.095;698;2024-07-15 09:21:14.095;26.7;2024-07-15 09:21:14.095;0.292;2024-07-15 09:21:14.095;42.8
2024-07-15 09:21:24.084;661;2024-07-15 09:21:24.084;866;2024-07-15 09:21:24.084;1028;2024-07-15 09:21:24.084;26.7;2024-07-15 09:21:24.084;0.237;2024-07-15 09:21:24.084;51.2
2024-07-15 09:21:34.015;716;2024-07-15 09:21:34.015;868;2024-07-15 09:21:34.015;1538;2024-07-15 09:21:34.015;26.7;2024-07-15 09:21:34.015;0.175;2024-07-15 09:21:34.015;56.5
2024-07-15 09:21:44.065;740;2024-07-15 09:21:44.065;860;2024-07-15 09:21:44.065;2010;2024-07-15 09:21:44.065;26.7;2024-07-15 09:21:44.065;0.140;2024-07-15 09:21:44.065;59.1
2024-07-15 09:21:54.055;765;2024-07-15 09:21:54.055;855;2024-07-15 09:21:54.055;2812;2024-07-15 09:21:54.055;26.7;2024-07-15 09:21:54.055;0.105;2024-07-15 09:21:54.055;62.0
2024-07-15 09:22:04.044;777;2024-07-15 09:22:04.044;837;2024-07-15 09:22:04.044;3668;2024-07-15 09:22:04.044;26.7;2024-07-15 09:22:04.044;0.072;2024-07-15 09:22:04.044;55.5
2024-07-15 09:23:31.894;312;2024-07-15 09:23:31.894;511;2024-07-15 09:23:31.894;0;2024-07-15 09:23:31.894;26.7;2024-07-15 09:23:31.894;0.389;2024-07-15 09:23:31.894;0.0
2024-07-15 09:23:41.884;330;2024-07-15 09:23:41.884;524;2024-07-15 09:23:41.884;62;2024-07-15 09:23:41.884;26.8;2024-07-15 09:23:41.884;0.370;2024-07-15 09:23:41.884;4.8
2024-07-15 09:23:51.874;335;2024-07-15 09:23:51.874;537;2024-07-15 09:23:51.874;112;2024-07-15 09:23:51.874;26.8;2024-07-15 09:23:51.874;0.376;2024-07-15 09:23:51.874;8.8
2024-07-15 09:24:01.864;342;2024-07-15 09:24:01.864;547;2024-07-15 09:24:01.864;162;2024-07-15 09:24:01.864;26.8;2024-07-15 09:24:01.864;0.375;2024-07-15 09:24:01.864;12.8
2024-07-15 09:24:11.854;347;2024-07-15 09:24:11.854;551;2024-07-15 09:24:11.854;222;2024-07-15 09:24:11.854;26.8;2024-07-15 09:24:11.854;0.370;2024-07-15 09:24:11.854;17.2
2024-07-15 09:24:21.844;312;2024-07-15 09:24:21.844;490;2024-07-15 09:24:21.844;307;2024-07-15 09:24:21.844;26.8;2024-07-15 09:24:21.844;0.363;2024-07-15 09:24:21.844;23.4
2024-07-15 09:24:31.834;330;2024-07-15 09:24:31.834;496;2024-07-15 09:24:31.834;466;2024-07-15 09:24:31.834;26.8;2024-07-15 09:24:31.834;0.335;2024-07-15 09:24:31.834;32.8
2024-07-15 09:24:41.824;369;2024-07-15 09:24:41.824;524;2024-07-15 09:24:41.824;698;2024-07-15 09:24:41.824;26.8;2024-07-15 09:24:41.824;0.296;2024-07-15 09:24:41.824;43.4
2024-07-15 09:24:51.814;393;2024-07-15 09:24:51.814;525;2024-07-15 09:24:51.814;1028;2024-07-15 09:24:51.814;26.8;2024-07-15 09:24:51.814;0.251;2024-07-15 09:24:51.814;54.2
2024-07-15 09:25:01.804;423;2024-07-15 09:25:01.804;524;2024-07-15 09:25:01.804;1538;2024-07-15 09:25:01.804;26.8;2024-07-15 09:25:01.804;0.193;2024-07-15 09:25:01.804;62.3
2024-07-15 09:25:11.794;437;2024-07-15 09:25:11.794;523;2024-07-15 09:25:11.794;2009;2024-07-15 09:25:11.794;26.8;2024-07-15 09:25:11.794;0.164;2024-07-15 09:25:11.794;69.2
2024-07-15 09:25:21.784;454;2024-07-15 09:25:21.784;516;2024-07-15 09:25:21.784;2809;2024-07-15 09:25:21.784;26.8;2024-07-15 09:25:21.784;0.120;2024-07-15 09:25:21.784;70.8
2024-07-15 09:25:31.774;466;2024-07-15 09:25:31.774;513;2024-07-15 09:25:31.774;3664;2024-07-15 09:25:31.774;26.8;2024-07-15 09:25:31.774;0.092;2024-07-15 09:25:31.774;70.8
2024-07-15 09:30:24.937;1007;2024-07-15 09:30:24.937;1633;2024-07-15 09:30:24.937;0;2024-07-15 09:30:24.937;26.6;2024-07-15 09:30:24.937;0.383;2024-07-15 09:30:24.937;0.0
2024-07-15 09:30:34.927;945;2024-07-15 09:30:34.927;1424;2024-07-15 09:30:34.927;62;2024-07-15 09:30:34.927;26.6;2024-07-15 09:30:34.927;0.336;2024-07-15 09:30:34.927;4.4
2024-07-15 09:30:44.917;989;2024-07-15 09:30:44.917;1472;2024-07-15 09:30:44.917;112;2024-07-15 09:30:44.917;26.6;2024-07-15 09:30:44.917;0.328;2024-07-15 09:30:44.917;7.7
2024-07-15 09:30:54.907;998;2024-07-15 09:30:54.907;1469;2024-07-15 09:30:54.907;162;2024-07-15 09:30:54.907;26.6;2024-07-15 09:30:54.907;0.321;2024-07-15 09:30:54.907;10.9
2024-07-15 09:31:04.897;1025;2024-07-15 09:31:04.897;1487;2024-07-15 09:31:04.897;222;2024-07-15 09:31:04.897;26.7;2024-07-15 09:31:04.897;0.311;2024-07-15 09:31:04.897;14.5
2024-07-15 09:31:14.887;1079;2024-07-15 09:31:14.887;1498;2024-07-15 09:31:14.887;307;2024-07-15 09:31:14.887;26.6;2024-07-15 09:31:14.887;0.280;2024-07-15 09:31:14.887;18.1
2024-07-15 09:31:24.877;1170;2024-07-15 09:31:24.877;1533;2024-07-15 09:31:24.877;466;2024-07-15 09:31:24.877;26.7;2024-07-15 09:31:24.877;0.237;2024-07-15 09:31:24.877;23.2
2024-07-15 09:31:34.867;1259;2024-07-15 09:31:34.867;1532;2024-07-15 09:31:34.867;698;2024-07-15 09:31:34.867;26.7;2024-07-15 09:31:34.867;0.178;2024-07-15 09:31:34.867;26.1
2024-07-15 09:31:44.847;1314;2024-07-15 09:31:44.847;1526;2024-07-15 09:31:44.847;1028;2024-07-15 09:31:44.847;26.7;2024-07-15 09:31:44.847;0.139;2024-07-15 09:31:44.847;30.0
2024-07-15 09:31:54.837;1375;2024-07-15 09:31:54.837;1533;2024-07-15 09:31:54.837;1538;2024-07-15 09:31:54.837;26.7;2024-07-15 09:31:54.837;0.103;2024-07-15 09:31:54.837;33.3
2024-07-15 09:32:04.827;1417;2024-07-15 09:32:04.827;1535;2024-07-15 09:32:04.827;2009;2024-07-15 09:32:04.827;26.7;2024-07-15 09:32:04.827;0.077;2024-07-15 09:32:04.827;32.5
2024-07-15 09:32:14.817;1434;2024-07-15 09:32:14.817;1501;2024-07-15 09:32:14.817;2809;2024-07-15 09:32:14.817;26.7;2024-07-15 09:32:14.817;0.045;2024-07-15 09:32:14.817;26.5
2024-07-15 09:32:24.807;1565;2024-07-15 09:32:24.807;1621;2024-07-15 09:32:24.807;3665;2024-07-15 09:32:24.807;26.7;2024-07-15 09:32:24.807;0.035;2024-07-15 09:32:24.807;26.9
2024-07-15 09:34:32.387;751;2024-07-15 09:34:32.387;1099;2024-07-15 09:34:32.387;0;2024-07-15 09:34:32.387;26.9;2024-07-15 09:34:32.387;0.317;2024-07-15 09:34:32.387;0.0
2024-07-15 09:34:42.371;789;2024-07-15 09:34:42.371;1094;2024-07-15 09:34:42.371;62;2024-07-15 09:34:42.371;26.9;2024-07-15 09:34:42.371;0.279;2024-07-15 09:34:42.371;3.6
2024-07-15 09:34:52.366;800;2024-07-15 09:34:52.366;1102;2024-07-15 09:34:52.366;112;2024-07-15 09:34:52.366;26.9;2024-07-15 09:34:52.366;0.274;2024-07-15 09:34:52.366;6.4
2024-07-15 09:35:02.356;829;2024-07-15 09:35:02.356;1132;2024-07-15 09:35:02.356;162;2024-07-15 09:35:02.356;26.9;2024-07-15 09:35:02.356;0.268;2024-07-15 09:35:02.356;9.1
2024-07-15 09:35:12.336;822;2024-07-15 09:35:12.336;1119;2024-07-15 09:35:12.336;222;2024-07-15 09:35:12.336;27.0;2024-07-15 09:35:12.336;0.265;2024-07-15 09:35:12.336;12.4
2024-07-15 09:35:22.326;836;2024-07-15 09:35:22.326;1122;2024-07-15 09:35:22.326;307;2024-07-15 09:35:22.326;27.0;2024-07-15 09:35:22.326;0.255;2024-07-15 09:35:22.326;16.4
2024-07-15 09:35:32.316;883;2024-07-15 09:35:32.316;1125;2024-07-15 09:35:32.316;466;2024-07-15 09:35:32.316;27.0;2024-07-15 09:35:32.316;0.215;2024-07-15 09:35:32.316;21.0
2024-07-15 09:35:42.306;921;2024-07-15 09:35:42.306;1141;2024-07-15 09:35:42.306;698;2024-07-15 09:35:42.306;27.0;2024-07-15 09:35:42.306;0.193;2024-07-15 09:35:42.306;28.3
2024-07-15 09:35:52.296;972;2024-07-15 09:35:52.296;1150;2024-07-15 09:35:52.296;1028;2024-07-15 09:35:52.296;27.0;2024-07-15 09:35:52.296;0.155;2024-07-15 09:35:52.296;33.5
2024-07-15 09:36:02.286;1027;2024-07-15 09:36:02.286;1163;2024-07-15 09:36:02.286;1537;2024-07-15 09:36:02.286;27.1;2024-07-15 09:36:02.286;0.117;2024-07-15 09:36:02.286;37.8
2024-07-15 09:36:12.276;1057;2024-07-15 09:36:12.276;1159;2024-07-15 09:36:12.276;2009;2024-07-15 09:36:12.276;27.1;2024-07-15 09:36:12.276;0.088;2024-07-15 09:36:12.276;37.1
2024-07-15 09:36:22.196;1087;2024-07-15 09:36:22.196;1166;2024-07-15 09:36:22.196;2809;2024-07-15 09:36:22.196;27.0;2024-07-15 09:36:22.196;0.068;2024-07-15 09:36:22.196;40.1
2024-07-15 09:36:32.256;1085;2024-07-15 09:36:32.256;1173;2024-07-15 09:36:32.256;3664;2024-07-15 09:36:32.256;27.1;2024-07-15 09:36:32.256;0.075;2024-07-15 09:36:32.256;57.7
2024-07-15 09:38:09.365;634;2024-07-15 09:38:09.365;968;2024-07-15 09:38:09.365;0;2024-07-15 09:38:09.365;27.3;2024-07-15 09:38:09.365;0.345;2024-07-15 09:38:09.365;0.0
2024-07-15 09:38:19.355;692;2024-07-15 09:38:19.355;1003;2024-07-15 09:38:19.355;62;2024-07-15 09:38:19.355;27.2;2024-07-15 09:38:19.355;0.310;2024-07-15 09:38:19.355;4.0
2024-07-15 09:38:29.346;702;2024-07-15 09:38:29.346;1018;2024-07-15 09:38:29.346;112;2024-07-15 09:38:29.346;27.3;2024-07-15 09:38:29.346;0.310;2024-07-15 09:38:29.346;7.3
2024-07-15 09:38:39.332;722;2024-07-15 09:38:39.332;1050;2024-07-15 09:38:39.332;162;2024-07-15 09:38:39.332;27.3;2024-07-15 09:38:39.332;0.312;2024-07-15 09:38:39.332;10.6
2024-07-15 09:38:49.325;745;2024-07-15 09:38:49.325;1078;2024-07-15 09:38:49.325;222;2024-07-15 09:38:49.325;27.3;2024-07-15 09:38:49.325;0.309;2024-07-15 09:38:49.325;14.4
2024-07-15 09:38:59.306;775;2024-07-15 09:38:59.306;1099;2024-07-15 09:38:59.306;307;2024-07-15 09:38:59.306;27.3;2024-07-15 09:38:59.306;0.295;2024-07-15 09:38:59.306;19.0
2024-07-15 09:39:09.296;811;2024-07-15 09:39:09.296;1099;2024-07-15 09:39:09.296;466;2024-07-15 09:39:09.296;27.3;2024-07-15 09:39:09.296;0.262;2024-07-15 09:39:09.296;25.6
2024-07-15 09:39:19.285;877;2024-07-15 09:39:19.285;1128;2024-07-15 09:39:19.285;698;2024-07-15 09:39:19.285;27.3;2024-07-15 09:39:19.285;0.223;2024-07-15 09:39:19.285;32.7
2024-07-15 09:39:29.275;946;2024-07-15 09:39:29.275;1146;2024-07-15 09:39:29.275;1028;2024-07-15 09:39:29.275;27.3;2024-07-15 09:39:29.275;0.175;2024-07-15 09:39:29.275;37.8
2024-07-15 09:39:39.265;1017;2024-07-15 09:39:39.265;1161;2024-07-15 09:39:39.265;1537;2024-07-15 09:39:39.265;27.3;2024-07-15 09:39:39.265;0.124;2024-07-15 09:39:39.265;40.0
2024-07-15 09:39:49.255;1058;2024-07-15 09:39:49.255;1170;2024-07-15 09:39:49.255;2009;2024-07-15 09:39:49.255;27.3;2024-07-15 09:39:49.255;0.096;2024-07-15 09:39:49.255;40.5
2024-07-15 09:39:59.245;1090;2024-07-15 09:39:59.245;1178;2024-07-15 09:39:59.245;2809;2024-07-15 09:39:59.245;27.3;2024-07-15 09:39:59.245;0.075;2024-07-15 09:39:59.245;44.2
2024-07-15 09:40:09.235;1125;2024-07-15 09:40:09.235;1186;2024-07-15 09:40:09.235;3665;2024-07-15 09:40:09.235;27.3;2024-07-15 09:40:09.235;0.051;2024-07-15 09:40:09.235;39.3
2024-07-15 09:41:51.155;338;2024-07-15 09:41:51.155;529;2024-07-15 09:41:51.155;0;2024-07-15 09:41:51.155;27.3;2024-07-15 09:41:51.155;0.361;2024-07-15 09:41:51.155;0.0
2024-07-15 09:42:01.145;367;2024-07-15 09:42:01.145;561;2024-07-15 09:42:01.145;62;2024-07-15 09:42:01.145;27.3;2024-07-15 09:42:01.145;0.346;2024-07-15 09:42:01.145;4.5
2024-07-15 09:42:11.134;379;2024-07-15 09:42:11.134;580;2024-07-15 09:42:11.134;112;2024-07-15 09:42:11.134;27.3;2024-07-15 09:42:11.134;0.347;2024-07-15 09:42:11.134;8.2
2024-07-15 09:42:21.115;382;2024-07-15 09:42:21.115;580;2024-07-15 09:42:21.115;162;2024-07-15 09:42:21.115;27.3;2024-07-15 09:42:21.115;0.341;2024-07-15 09:42:21.115;11.6
2024-07-15 09:42:31.105;383;2024-07-15 09:42:31.105;586;2024-07-15 09:42:31.105;222;2024-07-15 09:42:31.105;27.3;2024-07-15 09:42:31.105;0.346;2024-07-15 09:42:31.105;16.1
2024-07-15 09:42:41.095;391;2024-07-15 09:42:41.095;597;2024-07-15 09:42:41.095;307;2024-07-15 09:42:41.095;27.3;2024-07-15 09:42:41.095;0.345;2024-07-15 09:42:41.095;22.2
2024-07-15 09:42:51.085;416;2024-07-15 09:42:51.085;622;2024-07-15 09:42:51.085;466;2024-07-15 09:42:51.085;27.4;2024-07-15 09:42:51.085;0.331;2024-07-15 09:42:51.085;32.4
2024-07-15 09:43:01.074;503;2024-07-15 09:43:01.074;709;2024-07-15 09:43:01.074;698;2024-07-15 09:43:01.074;27.4;2024-07-15 09:43:01.074;0.291;2024-07-15 09:43:01.074;42.7
2024-07-15 09:43:11.065;549;2024-07-15 09:43:11.065;729;2024-07-15 09:43:11.065;1028;2024-07-15 09:43:11.065;27.4;2024-07-15 09:43:11.065;0.247;2024-07-15 09:43:11.065;53.3
2024-07-15 09:43:21.054;597;2024-07-15 09:43:21.054;743;2024-07-15 09:43:21.054;1538;2024-07-15 09:43:21.054;27.4;2024-07-15 09:43:21.054;0.197;2024-07-15 09:43:21.054;63.6
2024-07-15 09:43:31.045;631;2024-07-15 09:43:31.045;753;2024-07-15 09:43:31.045;2009;2024-07-15 09:43:31.045;27.4;2024-07-15 09:43:31.045;0.162;2024-07-15 09:43:31.045;68.3
2024-07-15 09:43:41.034;664;2024-07-15 09:43:41.034;758;2024-07-15 09:43:41.034;2811;2024-07-15 09:43:41.034;27.5;2024-07-15 09:43:41.034;0.124;2024-07-15 09:43:41.034;73.2
2024-07-15 09:43:51.024;691;2024-07-15 09:43:51.024;763;2024-07-15 09:43:51.024;3665;2024-07-15 09:43:51.024;27.5;2024-07-15 09:43:51.024;0.094;2024-07-15 09:43:51.024;72.3
2024-07-15 09:45:44.414;658;2024-07-15 09:45:44.414;909;2024-07-15 09:45:44.414;0;2024-07-15 09:45:44.414;27.6;2024-07-15 09:45:44.414;0.276;2024-07-15 09:45:44.414;0.0
2024-07-15 09:45:54.404;688;2024-07-15 09:45:54.404;938;2024-07-15 09:45:54.404;62;2024-07-15 09:45:54.404;27.6;2024-07-15 09:45:54.404;0.267;2024-07-15 09:45:54.404;3.5
2024-07-15 09:46:04.384;704;2024-07-15 09:46:04.384;960;2024-07-15 09:46:04.384;112;2024-07-15 09:46:04.384;27.6;2024-07-15 09:46:04.384;0.267;2024-07-15 09:46:04.384;6.3
2024-07-15 09:46:14.374;727;2024-07-15 09:46:14.374;982;2024-07-15 09:46:14.374;162;2024-07-15 09:46:14.374;27.6;2024-07-15 09:46:14.374;0.260;2024-07-15 09:46:14.374;8.8
