1: F - Datetime;1: F - Value;1: Fm' - Datetime;1: Fm' - Value;1: PAR - Datetime;1: PAR - Value;1: Temp - Datetime;1: Temp - Value;1: Y (II) - Datetime;1: Y (II) - Value;1: ETR - Datetime;1: ETR - Value
2024-07-17 08:18:21.470;813;2024-07-17 08:18:21.470;1004;2024-07-17 08:18:21.470;1026;2024-07-17 08:18:21.470;27.5;2024-07-17 08:18:21.470;0.190;2024-07-17 08:18:21.470;40.9
2024-07-17 08:18:31.460;874;2024-07-17 08:18:31.460;1023;2024-07-17 08:18:31.460;1534;2024-07-17 08:18:31.460;27.5;2024-07-17 08:18:31.460;0.146;2024-07-17 08:18:31.460;47.0
2024-07-17 08:18:41.445;916;2024-07-17 08:18:41.445;1036;2024-07-17 08:18:41.445;2005;2024-07-17 08:18:41.445;27.5;2024-07-17 08:18:41.445;0.116;2024-07-17 08:18:41.445;48.8
2024-07-17 08:18:51.440;961;2024-07-17 08:18:51.440;1050;2024-07-17 08:18:51.440;2804;2024-07-17 08:18:51.440;27.5;2024-07-17 08:18:51.440;0.085;2024-07-17 08:18:51.440;50.1
2024-07-17 08:19:01.430;996;2024-07-17 08:19:01.430;1059;2024-07-17 08:19:01.430;3660;2024-07-17 08:19:01.430;27.5;2024-07-17 08:19:01.430;0.059;2024-07-17 08:19:01.430;45.3
2024-07-17 08:24:17.329;666;2024-07-17 08:24:17.329;1579;2024-07-17 08:24:17.329;0;2024-07-17 08:24:17.329;26.7;2024-07-17 08:24:17.329;0.578;2024-07-17 08:24:17.329;0.0
2024-07-17 08:24:27.319;750;2024-07-17 08:24:27.319;1575;2024-07-17 08:24:27.319;61;2024-07-17 08:24:27.319;26.7;2024-07-17 08:24:27.319;0.524;2024-07-17 08:24:27.319;6.7
2024-07-17 08:24:37.308;761;2024-07-17 08:24:37.308;1562;2024-07-17 08:24:37.308;111;2024-07-17 08:24:37.308;26.6;2024-07-17 08:24:37.308;0.513;2024-07-17 08:24:37.308;12.0
2024-07-17 08:24:47.318;794;2024-07-17 08:24:47.318;1570;2024-07-17 08:24:47.318;161;2024-07-17 08:24:47.318;26.6;2024-07-17 08:24:47.318;0.494;2024-07-17 08:24:47.318;16.7
2024-07-17 08:24:57.309;834;2024-07-17 08:24:57.309;1569;2024-07-17 08:24:57.309;221;2024-07-17 08:24:57.309;26.6;2024-07-17 08:24:57.309;0.468;2024-07-17 08:24:57.309;21.7
2024-07-17 08:25:07.299;900;2024-07-17 08:25:07.299;1562;2024-07-17 08:25:07.299;306;2024-07-17 08:25:07.299;26.6;2024-07-17 08:25:07.299;0.424;2024-07-17 08:25:07.299;27.2
2024-07-17 08:25:17.279;1012;2024-07-17 08:25:17.279;1565;2024-07-17 08:25:17.279;465;2024-07-17 08:25:17.279;26.6;2024-07-17 08:25:17.279;0.353;2024-07-17 08:25:17.279;34.5
2024-07-17 08:25:27.228;1121;2024-07-17 08:25:27.228;1561;2024-07-17 08:25:27.228;697;2024-07-17 08:25:27.228;26.6;2024-07-17 08:25:27.228;0.282;2024-07-17 08:25:27.228;41.3
2024-07-17 08:25:37.268;1210;2024-07-17 08:25:37.268;1533;2024-07-17 08:25:37.268;1026;2024-07-17 08:25:37.268;26.6;2024-07-17 08:25:37.268;0.211;2024-07-17 08:25:37.268;45.5
2024-07-17 08:25:47.258;1291;2024-07-17 08:25:47.258;1526;2024-07-17 08:25:47.258;1534;2024-07-17 08:25:47.258;26.6;2024-07-17 08:25:47.258;0.154;2024-07-17 08:25:47.258;49.6
2024-07-17 08:25:57.249;1331;2024-07-17 08:25:57.249;1518;2024-07-17 08:25:57.249;2006;2024-07-17 08:25:57.249;26.5;2024-07-17 08:25:57.249;0.123;2024-07-17 08:25:57.249;51.8
2024-07-17 08:26:07.238;1396;2024-07-17 08:26:07.238;1531;2024-07-17 08:26:07.238;2807;2024-07-17 08:26:07.238;26.6;2024-07-17 08:26:07.238;0.088;2024-07-17 08:26:07.238;51.9
2024-07-17 08:26:17.228;1416;2024-07-17 08:26:17.228;1509;2024-07-17 08:26:17.228;3662;2024-07-17 08:26:17.228;26.6;2024-07-17 08:26:17.228;0.062;2024-07-17 08:26:17.228;47.7
2024-07-17 08:27:28.198;853;2024-07-17 08:27:28.198;1665;2024-07-17 08:27:28.198;0;2024-07-17 08:27:28.198;26.5;2024-07-17 08:27:28.198;0.488;2024-07-17 08:27:28.198;0.0
2024-07-17 08:27:38.188;983;2024-07-17 08:27:38.188;1696;2024-07-17 08:27:38.188;61;2024-07-17 08:27:38.188;26.5;2024-07-17 08:27:38.188;0.420;2024-07-17 08:27:38.188;5.4
2024-07-17 08:27:48.178;1024;2024-07-17 08:27:48.178;1745;2024-07-17 08:27:48.178;111;2024-07-17 08:27:48.178;26.5;2024-07-17 08:27:48.178;0.413;2024-07-17 08:27:48.178;9.6
2024-07-17 08:27:58.168;1074;2024-07-17 08:27:58.168;1781;2024-07-17 08:27:58.168;159;2024-07-17 08:27:58.168;26.5;2024-07-17 08:27:58.168;0.397;2024-07-17 08:27:58.168;13.3
2024-07-17 08:28:08.158;1138;2024-07-17 08:28:08.158;1813;2024-07-17 08:28:08.158;221;2024-07-17 08:28:08.158;26.5;2024-07-17 08:28:08.158;0.372;2024-07-17 08:28:08.158;17.3
2024-07-17 08:28:18.148;1228;2024-07-17 08:28:18.148;1847;2024-07-17 08:28:18.148;306;2024-07-17 08:28:18.148;26.5;2024-07-17 08:28:18.148;0.335;2024-07-17 08:28:18.148;21.5
2024-07-17 08:28:28.138;1365;2024-07-17 08:28:28.138;1879;2024-07-17 08:28:28.138;465;2024-07-17 08:28:28.138;26.5;2024-07-17 08:28:28.138;0.274;2024-07-17 08:28:28.138;26.8
2024-07-17 08:28:38.128;1493;2024-07-17 08:28:38.128;1897;2024-07-17 08:28:38.128;695;2024-07-17 08:28:38.128;26.5;2024-07-17 08:28:38.128;0.213;2024-07-17 08:28:38.128;31.1
2024-07-17 08:28:48.118;1601;2024-07-17 08:28:48.118;1904;2024-07-17 08:28:48.118;1026;2024-07-17 08:28:48.118;26.5;2024-07-17 08:28:48.118;0.159;2024-07-17 08:28:48.118;34.3
2024-07-17 08:28:58.108;1697;2024-07-17 08:28:58.108;1913;2024-07-17 08:28:58.108;1534;2024-07-17 08:28:58.108;26.5;2024-07-17 08:28:58.108;0.113;2024-07-17 08:28:58.108;36.4
2024-07-17 08:29:08.098;1748;2024-07-17 08:29:08.098;1913;2024-07-17 08:29:08.098;2005;2024-07-17 08:29:08.098;26.5;2024-07-17 08:29:08.098;0.086;2024-07-17 08:29:08.098;36.2
2024-07-17 08:29:18.088;1789;2024-07-17 08:29:18.088;1901;2024-07-17 08:29:18.088;2807;2024-07-17 08:29:18.088;26.5;2024-07-17 08:29:18.088;0.059;2024-07-17 08:29:18.088;34.8
2024-07-17 08:29:28.077;1807;2024-07-17 08:29:28.077;1886;2024-07-17 08:29:28.077;3660;2024-07-17 08:29:28.077;26.5;2024-07-17 08:29:28.077;0.042;2024-07-17 08:29:28.077;32.3
2024-07-17 08:30:49.987;653;2024-07-17 08:30:49.987;1266;2024-07-17 08:30:49.987;0;2024-07-17 08:30:49.987;26.6;2024-07-17 08:30:49.987;0.484;2024-07-17 08:30:49.987;0.0
2024-07-17 08:30:59.977;698;2024-07-17 08:30:59.977;1268;2024-07-17 08:30:59.977;61;2024-07-17 08:30:59.977;26.6;2024-07-17 08:30:59.977;0.450;2024-07-17 08:30:59.977;5.8
2024-07-17 08:31:09.967;737;2024-07-17 08:31:09.967;1316;2024-07-17 08:31:09.967;111;2024-07-17 08:31:09.967;26.6;2024-07-17 08:31:09.967;0.440;2024-07-17 08:31:09.967;10.3
2024-07-17 08:31:19.957;782;2024-07-17 08:31:19.957;1358;2024-07-17 08:31:19.957;159;2024-07-17 08:31:19.957;26.6;2024-07-17 08:31:19.957;0.424;2024-07-17 08:31:19.957;14.2
2024-07-17 08:31:29.947;833;2024-07-17 08:31:29.947;1382;2024-07-17 08:31:29.947;221;2024-07-17 08:31:29.947;26.6;2024-07-17 08:31:29.947;0.397;2024-07-17 08:31:29.947;18.4
2024-07-17 08:31:39.937;907;2024-07-17 08:31:39.937;1410;2024-07-17 08:31:39.937;305;2024-07-17 08:31:39.937;26.6;2024-07-17 08:31:39.937;0.357;2024-07-17 08:31:39.937;22.9
2024-07-17 08:31:49.927;998;2024-07-17 08:31:49.927;1422;2024-07-17 08:31:49.927;465;2024-07-17 08:31:49.927;26.6;2024-07-17 08:31:49.927;0.298;2024-07-17 08:31:49.927;29.1
2024-07-17 08:31:59.917;1081;2024-07-17 08:31:59.917;1426;2024-07-17 08:31:59.917;695;2024-07-17 08:31:59.917;26.5;2024-07-17 08:31:59.917;0.242;2024-07-17 08:31:59.917;35.3
2024-07-17 08:32:09.907;1165;2024-07-17 08:32:09.907;1424;2024-07-17 08:32:09.907;1026;2024-07-17 08:32:09.907;26.6;2024-07-17 08:32:09.907;0.182;2024-07-17 08:32:09.907;39.2
2024-07-17 08:32:19.897;1203;2024-07-17 08:32:19.897;1394;2024-07-17 08:32:19.897;1534;2024-07-17 08:32:19.897;26.5;2024-07-17 08:32:19.897;0.137;2024-07-17 08:32:19.897;44.1
2024-07-17 08:32:29.887;1237;2024-07-17 08:32:29.887;1387;2024-07-17 08:32:29.887;2006;2024-07-17 08:32:29.887;26.5;2024-07-17 08:32:29.887;0.108;2024-07-17 08:32:29.887;45.5
2024-07-17 08:32:39.877;1252;2024-07-17 08:32:39.877;1357;2024-07-17 08:32:39.877;2808;2024-07-17 08:32:39.877;26.5;2024-07-17 08:32:39.877;0.077;2024-07-17 08:32:39.877;45.4
2024-07-17 08:32:49.807;1256;2024-07-17 08:32:49.807;1329;2024-07-17 08:32:49.807;3662;2024-07-17 08:32:49.807;26.5;2024-07-17 08:32:49.807;0.055;2024-07-17 08:32:49.807;42.3
2024-07-17 08:33:56.134;783;2024-07-17 08:33:56.134;1719;2024-07-17 08:33:56.134;0;2024-07-17 08:33:56.134;26.4;2024-07-17 08:33:56.134;0.545;2024-07-17 08:33:56.134;0.0
2024-07-17 08:34:06.117;937;2024-07-17 08:34:06.117;1753;2024-07-17 08:34:06.117;61;2024-07-17 08:34:06.117;26.4;2024-07-17 08:34:06.117;0.465;2024-07-17 08:34:06.117;6.0
2024-07-17 08:34:16.107;966;2024-07-17 08:34:16.107;1802;2024-07-17 08:34:16.107;111;2024-07-17 08:34:16.107;26.4;2024-07-17 08:34:16.107;0.464;2024-07-17 08:34:16.107;10.8
2024-07-17 08:34:26.097;1012;2024-07-17 08:34:26.097;1853;2024-07-17 08:34:26.097;159;2024-07-17 08:34:26.097;26.4;2024-07-17 08:34:26.097;0.454;2024-07-17 08:34:26.097;15.2
2024-07-17 08:34:36.087;1073;2024-07-17 08:34:36.087;1884;2024-07-17 08:34:36.087;221;2024-07-17 08:34:36.087;26.4;2024-07-17 08:34:36.087;0.430;2024-07-17 08:34:36.087;20.0
2024-07-17 08:34:46.097;1153;2024-07-17 08:34:46.097;1903;2024-07-17 08:34:46.097;306;2024-07-17 08:34:46.097;26.3;2024-07-17 08:34:46.097;0.394;2024-07-17 08:34:46.097;25.3
2024-07-17 08:34:56.087;1282;2024-07-17 08:34:56.087;1912;2024-07-17 08:34:56.087;465;2024-07-17 08:34:56.087;26.3;2024-07-17 08:34:56.087;0.329;2024-07-17 08:34:56.087;32.1
2024-07-17 08:35:06.077;1406;2024-07-17 08:35:06.077;1913;2024-07-17 08:35:06.077;695;2024-07-17 08:35:06.077;26.3;2024-07-17 08:35:06.077;0.265;2024-07-17 08:35:06.077;38.7
2024-07-17 08:35:16.067;1521;2024-07-17 08:35:16.067;1914;2024-07-17 08:35:16.067;1026;2024-07-17 08:35:16.067;26.3;2024-07-17 08:35:16.067;0.205;2024-07-17 08:35:16.067;44.2
2024-07-17 08:35:26.057;1612;2024-07-17 08:35:26.057;1892;2024-07-17 08:35:26.057;1534;2024-07-17 08:35:26.057;26.2;2024-07-17 08:35:26.057;0.148;2024-07-17 08:35:26.057;47.7
2024-07-17 08:35:36.046;1653;2024-07-17 08:35:36.046;1871;2024-07-17 08:35:36.046;2006;2024-07-17 08:35:36.046;26.3;2024-07-17 08:35:36.046;0.117;2024-07-17 08:35:36.046;49.3
2024-07-17 08:35:46.036;1709;2024-07-17 08:35:46.036;1862;2024-07-17 08:35:46.036;2808;2024-07-17 08:35:46.036;26.2;2024-07-17 08:35:46.036;0.082;2024-07-17 08:35:46.036;48.4
2024-07-17 08:35:56.026;1728;2024-07-17 08:35:56.026;1833;2024-07-17 08:35:56.026;3661;2024-07-17 08:35:56.026;26.2;2024-07-17 08:35:56.026;0.057;2024-07-17 08:35:56.026;43.8
2024-07-17 08:38:01.036;707;2024-07-17 08:38:01.036;1721;2024-07-17 08:38:01.036;0;2024-07-17 08:38:01.036;26.1;2024-07-17 08:38:01.036;0.589;2024-07-17 08:38:01.036;0.0
2024-07-17 08:38:11.026;890;2024-07-17 08:38:11.026;1739;2024-07-17 08:38:11.026;61;2024-07-17 08:38:11.026;26.1;2024-07-17 08:38:11.026;0.488;2024-07-17 08:38:11.026;6.3
2024-07-17 08:38:21.016;890;2024-07-17 08:38:21.016;1757;2024-07-17 08:38:21.016;111;2024-07-17 08:38:21.016;26.0;2024-07-17 08:38:21.016;0.493;2024-07-17 08:38:21.016;11.5
2024-07-17 08:38:30.956;912;2024-07-17 08:38:30.956;1795;2024-07-17 08:38:30.956;159;2024-07-17 08:38:30.956;26.0;2024-07-17 08:38:30.956;0.492;2024-07-17 08:38:30.956;16.4
2024-07-17 08:38:40.946;935;2024-07-17 08:38:40.946;1808;2024-07-17 08:38:40.946;221;2024-07-17 08:38:40.946;26.0;2024-07-17 08:38:40.946;0.483;2024-07-17 08:38:40.946;22.4
2024-07-17 08:38:50.936;1008;2024-07-17 08:38:50.936;1832;2024-07-17 08:38:50.936;306;2024-07-17 08:38:50.936;26.0;2024-07-17 08:38:50.936;0.450;2024-07-17 08:38:50.936;28.9
2024-07-17 08:39:00.976;1127;2024-07-17 08:39:00.976;1827;2024-07-17 08:39:00.976;465;2024-07-17 08:39:00.976;26.0;2024-07-17 08:39:00.976;0.383;2024-07-17 08:39:00.976;37.4
2024-07-17 08:39:10.966;1258;2024-07-17 08:39:10.966;1820;2024-07-17 08:39:10.966;695;2024-07-17 08:39:10.966;26.0;2024-07-17 08:39:10.966;0.309;2024-07-17 08:39:10.966;45.1
2024-07-17 08:39:20.955;1383;2024-07-17 08:39:20.955;1816;2024-07-17 08:39:20.955;1026;2024-07-17 08:39:20.955;26.0;2024-07-17 08:39:20.955;0.238;2024-07-17 08:39:20.955;51.3
2024-07-17 08:39:30.941;1491;2024-07-17 08:39:30.941;1803;2024-07-17 08:39:30.941;1535;2024-07-17 08:39:30.941;26.0;2024-07-17 08:39:30.941;0.173;2024-07-17 08:39:30.941;55.8
2024-07-17 08:39:40.936;1538;2024-07-17 08:39:40.936;1781;2024-07-17 08:39:40.936;2006;2024-07-17 08:39:40.936;26.0;2024-07-17 08:39:40.936;0.136;2024-07-17 08:39:40.936;57.3
2024-07-17 08:39:50.926;1589;2024-07-17 08:39:50.926;1763;2024-07-17 08:39:50.926;2808;2024-07-17 08:39:50.926;26.0;2024-07-17 08:39:50.926;0.099;2024-07-17 08:39:50.926;58.4
2024-07-17 08:40:00.911;1615;2024-07-17 08:40:00.911;1740;2024-07-17 08:40:00.911;3664;2024-07-17 08:40:00.911;26.0;2024-07-17 08:40:00.911;0.072;2024-07-17 08:40:00.911;55.4
2024-07-17 08:44:49.715;731;2024-07-17 08:44:49.715;1766;2024-07-17 08:44:49.715;0;2024-07-17 08:44:49.715;25.9;2024-07-17 08:44:49.715;0.586;2024-07-17 08:44:49.715;0.0
2024-07-17 08:44:59.705;841;2024-07-17 08:44:59.705;1709;2024-07-17 08:44:59.705;61;2024-07-17 08:44:59.705;25.9;2024-07-17 08:44:59.705;0.508;2024-07-17 08:44:59.705;6.5
2024-07-17 08:45:09.695;832;2024-07-17 08:45:09.695;1623;2024-07-17 08:45:09.695;111;2024-07-17 08:45:09.695;25.9;2024-07-17 08:45:09.695;0.487;2024-07-17 08:45:09.695;11.4
2024-07-17 08:45:19.684;812;2024-07-17 08:45:19.684;1518;2024-07-17 08:45:19.684;161;2024-07-17 08:45:19.684;25.9;2024-07-17 08:45:19.684;0.465;2024-07-17 08:45:19.684;15.7
2024-07-17 08:45:29.675;851;2024-07-17 08:45:29.675;1482;2024-07-17 08:45:29.675;221;2024-07-17 08:45:29.675;26.0;2024-07-17 08:45:29.675;0.426;2024-07-17 08:45:29.675;19.8
2024-07-17 08:45:39.665;917;2024-07-17 08:45:39.665;1463;2024-07-17 08:45:39.665;306;2024-07-17 08:45:39.665;25.9;2024-07-17 08:45:39.665;0.373;2024-07-17 08:45:39.665;24.0
2024-07-17 08:45:49.655;1211;2024-07-17 08:45:49.655;1693;2024-07-17 08:45:49.655;465;2024-07-17 08:45:49.655;26.0;2024-07-17 08:45:49.655;0.285;2024-07-17 08:45:49.655;27.8
2024-07-17 08:45:59.644;1284;2024-07-17 08:45:59.644;1640;2024-07-17 08:45:59.644;697;2024-07-17 08:45:59.644;26.0;2024-07-17 08:45:59.644;0.217;2024-07-17 08:45:59.644;31.8
2024-07-17 08:46:09.634;1362;2024-07-17 08:46:09.634;1629;2024-07-17 08:46:09.634;1027;2024-07-17 08:46:09.634;26.0;2024-07-17 08:46:09.634;0.164;2024-07-17 08:46:09.634;35.4
2024-07-17 08:46:19.624;1404;2024-07-17 08:46:19.624;1596;2024-07-17 08:46:19.624;1537;2024-07-17 08:46:19.624;26.0;2024-07-17 08:46:19.624;0.120;2024-07-17 08:46:19.624;38.7
2024-07-17 08:46:29.614;1418;2024-07-17 08:46:29.614;1560;2024-07-17 08:46:29.614;2009;2024-07-17 08:46:29.614;26.0;2024-07-17 08:46:29.614;0.091;2024-07-17 08:46:29.614;38.4
2024-07-17 08:46:39.604;1926;2024-07-17 08:46:39.604;2049;2024-07-17 08:46:39.604;2811;2024-07-17 08:46:39.604;26.0;2024-07-17 08:46:39.604;0.060;2024-07-17 08:46:39.604;35.4
2024-07-17 08:46:49.595;1908;2024-07-17 08:46:49.595;1972;2024-07-17 08:46:49.595;3666;2024-07-17 08:46:49.595;26.0;2024-07-17 08:46:49.595;0.032;2024-07-17 08:46:49.595;24.6
2024-07-17 08:48:07.584;710;2024-07-17 08:48:07.584;1312;2024-07-17 08:48:07.584;0;2024-07-17 08:48:07.584;26.1;2024-07-17 08:48:07.584;0.459;2024-07-17 08:48:07.584;0.0
2024-07-17 08:48:17.574;768;2024-07-17 08:48:17.574;1313;2024-07-17 08:48:17.574;61;2024-07-17 08:48:17.574;26.0;2024-07-17 08:48:17.574;0.415;2024-07-17 08:48:17.574;5.3
2024-07-17 08:48:27.564;783;2024-07-17 08:48:27.564;1317;2024-07-17 08:48:27.564;111;2024-07-17 08:48:27.564;26.1;2024-07-17 08:48:27.564;0.405;2024-07-17 08:48:27.564;9.4
2024-07-17 08:48:37.554;811;2024-07-17 08:48:37.554;1352;2024-07-17 08:48:37.554;159;2024-07-17 08:48:37.554;26.1;2024-07-17 08:48:37.554;0.400;2024-07-17 08:48:37.554;13.4
2024-07-17 08:48:47.544;835;2024-07-17 08:48:47.544;1371;2024-07-17 08:48:47.544;221;2024-07-17 08:48:47.544;26.1;2024-07-17 08:48:47.544;0.391;2024-07-17 08:48:47.544;18.1
2024-07-17 08:48:57.534;887;2024-07-17 08:48:57.534;1398;2024-07-17 08:48:57.534;306;2024-07-17 08:48:57.534;26.1;2024-07-17 08:48:57.534;0.366;2024-07-17 08:48:57.534;23.5
2024-07-17 08:49:07.474;947;2024-07-17 08:49:07.474;1395;2024-07-17 08:49:07.474;465;2024-07-17 08:49:07.474;26.1;2024-07-17 08:49:07.474;0.321;2024-07-17 08:49:07.474;31.3
2024-07-17 08:49:17.514;1056;2024-07-17 08:49:17.514;1419;2024-07-17 08:49:17.514;697;2024-07-17 08:49:17.514;26.1;2024-07-17 08:49:17.514;0.256;2024-07-17 08:49:17.514;37.5
2024-07-17 08:49:27.504;1085;2024-07-17 08:49:27.504;1385;2024-07-17 08:49:27.504;1026;2024-07-17 08:49:27.504;26.1;2024-07-17 08:49:27.504;0.217;2024-07-17 08:49:27.504;46.8
2024-07-17 08:49:37.494;1153;2024-07-17 08:49:37.494;1373;2024-07-17 08:49:37.494;1535;2024-07-17 08:49:37.494;26.1;2024-07-17 08:49:37.494;0.160;2024-07-17 08:49:37.494;51.6
2024-07-17 08:49:47.484;1183;2024-07-17 08:49:47.484;1358;2024-07-17 08:49:47.484;2006;2024-07-17 08:49:47.484;26.1;2024-07-17 08:49:47.484;0.129;2024-07-17 08:49:47.484;54.3
2024-07-17 08:49:57.419;1176;2024-07-17 08:49:57.419;1296;2024-07-17 08:49:57.419;2808;2024-07-17 08:49:57.419;26.1;2024-07-17 08:49:57.419;0.093;2024-07-17 08:49:57.419;54.8
2024-07-17 08:50:07.464;1182;2024-07-17 08:50:07.464;1276;2024-07-17 08:50:07.464;3662;2024-07-17 08:50:07.464;26.1;2024-07-17 08:50:07.464;0.074;2024-07-17 08:50:07.464;56.9
2024-07-17 08:51:13.433;890;2024-07-17 08:51:13.433;1817;2024-07-17 08:51:13.433;0;2024-07-17 08:51:13.433;26.2;2024-07-17 08:51:13.433;0.510;2024-07-17 08:51:13.433;0.0
2024-07-17 08:51:23.413;1049;2024-07-17 08:51:23.413;1839;2024-07-17 08:51:23.413;61;2024-07-17 08:51:23.413;26.1;2024-07-17 08:51:23.413;0.430;2024-07-17 08:51:23.413;5.5
2024-07-17 08:51:33.343;1105;2024-07-17 08:51:33.343;1933;2024-07-17 08:51:33.343;111;2024-07-17 08:51:33.343;26.1;2024-07-17 08:51:33.343;0.428;2024-07-17 08:51:33.343;10.0
2024-07-17 08:51:43.398;1153;2024-07-17 08:51:43.398;1991;2024-07-17 08:51:43.398;159;2024-07-17 08:51:43.398;26.1;2024-07-17 08:51:43.398;0.421;2024-07-17 08:51:43.398;14.1
2024-07-17 08:51:53.383;1221;2024-07-17 08:51:53.383;2011;2024-07-17 08:51:53.383;221;2024-07-17 08:51:53.383;26.1;2024-07-17 08:51:53.383;0.393;2024-07-17 08:51:53.383;18.2
2024-07-17 08:52:03.373;1284;2024-07-17 08:52:03.373;2071;2024-07-17 08:52:03.373;306;2024-07-17 08:52:03.373;26.1;2024-07-17 08:52:03.373;0.380;2024-07-17 08:52:03.373;24.4
2024-07-17 08:52:13.363;1495;2024-07-17 08:52:13.363;2136;2024-07-17 08:52:13.363;465;2024-07-17 08:52:13.363;26.1;2024-07-17 08:52:13.363;0.300;2024-07-17 08:52:13.363;29.3
2024-07-17 08:52:23.353;1621;2024-07-17 08:52:23.353;2122;2024-07-17 08:52:23.353;697;2024-07-17 08:52:23.353;26.0;2024-07-17 08:52:23.353;0.236;2024-07-17 08:52:23.353;34.5
2024-07-17 08:52:33.343;1771;2024-07-17 08:52:33.343;2142;2024-07-17 08:52:33.343;1026;2024-07-17 08:52:33.343;26.1;2024-07-17 08:52:33.343;0.173;2024-07-17 08:52:33.343;37.3
2024-07-17 08:52:43.333;1882;2024-07-17 08:52:43.333;2142;2024-07-17 08:52:43.333;1535;2024-07-17 08:52:43.333;26.0;2024-07-17 08:52:43.333;0.121;2024-07-17 08:52:43.333;39.0
2024-07-17 08:52:53.323;1940;2024-07-17 08:52:53.323;2142;2024-07-17 08:52:53.323;2006;2024-07-17 08:52:53.323;26.0;2024-07-17 08:52:53.323;0.094;2024-07-17 08:52:53.323;39.6
2024-07-17 08:53:03.313;1985;2024-07-17 08:53:03.313;2127;2024-07-17 08:53:03.313;2809;2024-07-17 08:53:03.313;25.9;2024-07-17 08:53:03.313;0.067;2024-07-17 08:53:03.313;39.5
2024-07-17 08:53:13.298;2013;2024-07-17 08:53:13.298;2115;2024-07-17 08:53:13.298;3665;2024-07-17 08:53:13.298;25.9;2024-07-17 08:53:13.298;0.048;2024-07-17 08:53:13.298;36.9
2024-07-17 08:54:25.323;734;2024-07-17 08:54:25.323;1496;2024-07-17 08:54:25.323;0;2024-07-17 08:54:25.323;25.8;2024-07-17 08:54:25.323;0.509;2024-07-17 08:54:25.323;0.0
2024-07-17 08:54:35.313;830;2024-07-17 08:54:35.313;1478;2024-07-17 08:54:35.313;61;2024-07-17 08:54:35.313;25.8;2024-07-17 08:54:35.313;0.438;2024-07-17 08:54:35.313;5.6
2024-07-17 08:54:45.313;843;2024-07-17 08:54:45.313;1488;2024-07-17 08:54:45.313;111;2024-07-17 08:54:45.313;25.8;2024-07-17 08:54:45.313;0.433;2024-07-17 08:54:45.313;10.1
2024-07-17 08:54:55.303;875;2024-07-17 08:54:55.303;1522;2024-07-17 08:54:55.303;161;2024-07-17 08:54:55.303;25.8;2024-07-17 08:54:55.303;0.425;2024-07-17 08:54:55.303;14.4
2024-07-17 08:55:05.293;918;2024-07-17 08:55:05.293;1538;2024-07-17 08:55:05.293;221;2024-07-17 08:55:05.293;25.8;2024-07-17 08:55:05.293;0.403;2024-07-17 08:55:05.293;18.7
2024-07-17 08:55:15.283;887;2024-07-17 08:55:15.283;1432;2024-07-17 08:55:15.283;306;2024-07-17 08:55:15.283;25.8;2024-07-17 08:55:15.283;0.381;2024-07-17 08:55:15.283;24.5
2024-07-17 08:55:25.273;954;2024-07-17 08:55:25.273;1422;2024-07-17 08:55:25.273;465;2024-07-17 08:55:25.273;25.7;2024-07-17 08:55:25.273;0.329;2024-07-17 08:55:25.273;32.1
2024-07-17 08:55:35.263;1029;2024-07-17 08:55:35.263;1411;2024-07-17 08:55:35.263;697;2024-07-17 08:55:35.263;25.7;2024-07-17 08:55:35.263;0.271;2024-07-17 08:55:35.263;39.7
2024-07-17 08:55:45.253;1102;2024-07-17 08:55:45.253;1395;2024-07-17 08:55:45.253;1026;2024-07-17 08:55:45.253;25.7;2024-07-17 08:55:45.253;0.210;2024-07-17 08:55:45.253;45.2
2024-07-17 08:55:55.243;1144;2024-07-17 08:55:55.243;1357;2024-07-17 08:55:55.243;1535;2024-07-17 08:55:55.243;25.7;2024-07-17 08:55:55.243;0.157;2024-07-17 08:55:55.243;50.6
2024-07-17 08:56:05.233;1175;2024-07-17 08:56:05.233;1346;2024-07-17 08:56:05.233;2007;2024-07-17 08:56:05.233;25.7;2024-07-17 08:56:05.233;0.127;2024-07-17 08:56:05.233;53.5
2024-07-17 08:56:15.223;1218;2024-07-17 08:56:15.223;1344;2024-07-17 08:56:15.223;2809;2024-07-17 08:56:15.223;25.6;2024-07-17 08:56:15.223;0.094;2024-07-17 08:56:15.223;55.4
2024-07-17 08:56:25.168;1232;2024-07-17 08:56:25.168;1325;2024-07-17 08:56:25.168;3665;2024-07-17 08:56:25.168;25.6;2024-07-17 08:56:25.168;0.070;2024-07-17 08:56:25.168;53.9
2024-07-17 08:58:23.572;466;2024-07-17 08:58:23.572;1101;2024-07-17 08:58:23.572;0;2024-07-17 08:58:23.572;25.4;2024-07-17 08:58:23.572;0.577;2024-07-17 08:58:23.572;0.0
2024-07-17 08:58:33.562;594;2024-07-17 08:58:33.562;1101;2024-07-17 08:58:33.562;61;2024-07-17 08:58:33.562;25.4;2024-07-17 08:58:33.562;0.460;2024-07-17 08:58:33.562;5.9
2024-07-17 08:58:43.552;593;2024-07-17 08:58:43.552;1127;2024-07-17 08:58:43.552;111;2024-07-17 08:58:43.552;25.4;2024-07-17 08:58:43.552;0.474;2024-07-17 08:58:43.552;11.0
2024-07-17 08:58:53.542;627;2024-07-17 08:58:53.542;1199;2024-07-17 08:58:53.542;159;2024-07-17 08:58:53.542;25.4;2024-07-17 08:58:53.542;0.477;2024-07-17 08:58:53.542;15.9
