Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
LCE,24-08-12,09:33:07.170,F,158,671,747,3682,0.102,78.9,327,0.42,0.181,0.209,0.088,0.078,0.834,0.064,274,805,0.660
LCE,24-08-12,09:33:23.121,FO,159,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0
,24-08-12,09:35:09.962,REG1,,"#1: alpha: 0.135, ETRm: 112.512, Ik: 831.797   ( beta: 0.014, ETRmPot: 159.488 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:35:09.962,REG2,,"#1: alpha: 0.115, ETRm: 111.005, Ik: 969.444   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:35:11.345,FO,160,138,402,0,0.657,0.0,0,0.42,0,0,0,0,0,0,138,402,0.657
,24-08-12,09:35:21.344,F,161,174,401,62,0.566,7.4,151,0.42,0.908,0.053,0.788,0.002,0.433,0.001,138,402,0.657
,24-08-12,09:35:31.326,F,162,174,392,112,0.556,13.1,150,0.42,0.901,0.083,0.777,0.026,0.433,0.011,138,402,0.657
,24-08-12,09:35:41.315,F,163,174,398,162,0.563,19.2,152,0.42,0.911,0.068,0.796,0.010,0.433,0.004,138,402,0.657
,24-08-12,09:35:51.305,F,164,176,401,224,0.561,26.4,153,0.42,0.907,0.061,0.788,0.002,0.438,0.001,138,402,0.657
,24-08-12,09:36:01.300,F,165,179,397,309,0.549,35.6,155,0.42,0.901,0.083,0.780,0.013,0.445,0.006,138,402,0.657
,24-08-12,09:36:11.284,F,166,191,397,469,0.519,51.1,155,0.42,0.851,0.083,0.691,0.013,0.475,0.006,138,402,0.657
,24-08-12,09:36:21.280,F,167,211,395,701,0.466,68.6,154,0.42,0.763,0.087,0.557,0.018,0.525,0.009,138,402,0.657
,24-08-12,09:36:31.269,F,168,238,392,1032,0.393,85.2,152,0.42,0.642,0.091,0.410,0.026,0.592,0.015,138,402,0.657
,24-08-12,09:36:41.274,F,169,268,387,1543,0.307,99.5,153,0.42,0.509,0.114,0.291,0.039,0.667,0.026,138,402,0.657
,24-08-12,09:36:51.260,F,170,286,385,2016,0.257,108.8,156,0.42,0.432,0.133,0.236,0.044,0.711,0.032,138,402,0.657
,24-08-12,09:37:01.257,F,171,308,381,2824,0.192,113.9,158,0.42,0.327,0.155,0.168,0.055,0.766,0.042,138,402,0.657
LCE,24-08-12,09:37:11.248,F,172,323,376,3682,0.141,109.0,160,0.42,0.245,0.182,0.121,0.069,0.803,0.056,138,402,0.657
,24-08-12,09:38:50.259,REG1,,"#1: alpha: 0.130, ETRm: 86.177, Ik: 664.057   ( beta: 0.006, ETRmPot: 104.229 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:38:50.259,REG2,,"#1: alpha: 0.108, ETRm: 84.561, Ik: 785.758   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:38:51.649,FO,173,230,564,0,0.592,0.0,0,0.42,0,0,0,0,0,0,230,564,0.592
,24-08-12,09:39:01.638,F,174,266,572,62,0.535,7.0,237,0.42,0.913,-0.003,0.813,-0.014,0.472,-0.007,230,564,0.592
,24-08-12,09:39:11.628,F,175,266,568,112,0.532,12.5,237,0.42,0.912,0.009,0.813,-0.007,0.472,-0.004,230,564,0.592
,24-08-12,09:39:21.620,F,176,270,577,162,0.532,18.1,238,0.42,0.906,-0.015,0.799,-0.023,0.479,-0.011,230,564,0.592
,24-08-12,09:39:31.609,F,177,270,568,224,0.525,24.7,234,0.42,0.892,0.000,0.773,-0.007,0.479,-0.004,230,564,0.592
,24-08-12,09:39:41.592,F,178,278,571,309,0.513,33.3,236,0.42,0.875,-0.003,0.743,-0.012,0.493,-0.006,230,564,0.592
,24-08-12,09:39:51.586,F,179,302,566,469,0.466,45.9,235,0.42,0.798,0.009,0.621,-0.004,0.535,-0.001,230,564,0.592
,24-08-12,09:40:01.574,F,180,335,558,701,0.400,58.9,233,0.42,0.686,0.027,0.477,0.011,0.594,0.006,230,564,0.592
,24-08-12,09:40:11.567,F,181,371,551,1032,0.327,70.9,233,0.42,0.566,0.048,0.355,0.024,0.658,0.015,230,564,0.592
,24-08-12,09:40:21.551,F,182,410,543,1543,0.245,79.4,233,0.42,0.429,0.072,0.244,0.039,0.727,0.028,230,564,0.592
,24-08-12,09:40:31.545,F,183,424,532,2016,0.203,85.9,236,0.42,0.365,0.114,0.203,0.060,0.752,0.045,230,564,0.592
,24-08-12,09:40:41.537,F,184,446,523,2822,0.147,87.1,237,0.42,0.269,0.144,0.143,0.078,0.791,0.062,230,564,0.592
LCE,24-08-12,09:40:51.523,F,185,458,513,3682,0.107,82.7,239,0.42,0.201,0.180,0.105,0.099,0.812,0.081,230,564,0.592
,24-08-12,09:43:54.294,REG1,,"#1: alpha: 0.141, ETRm: 97.587, Ik: 694.455   ( beta: 0.005, ETRmPot: 113.370 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:43:54.294,REG2,,"#1: alpha: 0.115, ETRm: 96.039, Ik: 834.035   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:43:55.697,FO,186,176,505,0,0.651,0.0,0,0.42,0,0,0,0,0,0,176,505,0.651
,24-08-12,09:44:05.687,F,187,210,505,62,0.584,7.6,181,0.42,0.910,0.015,0.784,0.000,0.416,0.000,176,505,0.651
,24-08-12,09:44:15.669,F,188,211,503,112,0.581,13.7,182,0.42,0.910,0.024,0.785,0.004,0.418,0.001,176,505,0.651
,24-08-12,09:44:25.664,F,189,210,507,162,0.586,19.9,181,0.42,0.911,0.009,0.785,-0.004,0.416,-0.002,176,505,0.651
,24-08-12,09:44:35.656,F,190,211,503,224,0.581,27.3,186,0.42,0.921,0.036,0.812,0.004,0.418,0.001,176,505,0.651
,24-08-12,09:44:45.636,F,191,220,502,309,0.562,36.5,183,0.42,0.884,0.030,0.735,0.006,0.436,0.002,176,505,0.651
,24-08-12,09:44:55.630,F,192,242,491,469,0.507,49.9,185,0.42,0.814,0.070,0.622,0.029,0.479,0.014,176,505,0.651
,24-08-12,09:45:05.618,F,193,275,491,701,0.440,64.8,185,0.42,0.706,0.070,0.475,0.029,0.545,0.015,176,505,0.651
,24-08-12,09:45:15.609,F,194,310,482,1032,0.357,77.4,181,0.42,0.571,0.085,0.333,0.048,0.614,0.029,176,505,0.651
,24-08-12,09:45:25.601,F,195,343,471,1543,0.272,88.1,181,0.42,0.441,0.119,0.233,0.072,0.679,0.049,176,505,0.651
,24-08-12,09:45:35.588,F,196,361,468,2018,0.229,97.0,184,0.42,0.377,0.137,0.192,0.079,0.715,0.056,176,505,0.651
,24-08-12,09:45:45.582,F,197,383,460,2822,0.167,99.0,187,0.42,0.282,0.170,0.138,0.098,0.758,0.075,176,505,0.651
LCE,24-08-12,09:45:55.571,F,198,400,456,3683,0.123,95.1,193,0.42,0.213,0.201,0.103,0.107,0.792,0.085,176,505,0.651
,24-08-12,09:47:44.805,REG1,,"#1: alpha: 0.126, ETRm: 78.058, Ik: 617.654   ( beta: 0.005, ETRmPot: 93.222 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:47:44.805,REG2,,"#1: alpha: 0.105, ETRm: 76.420, Ik: 729.565   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:47:46.203,FO,199,239,576,0,0.585,0.0,0,0.42,0,0,0,0,0,0,239,576,0.585
,24-08-12,09:47:56.196,F,200,296,588,62,0.497,6.5,252,0.42,0.869,0.003,0.740,-0.020,0.514,-0.011,239,576,0.585
,24-08-12,09:48:06.181,F,201,295,585,112,0.496,11.7,253,0.42,0.873,0.015,0.749,-0.015,0.512,-0.008,239,576,0.585
,24-08-12,09:48:16.168,F,202,297,598,162,0.503,17.1,253,0.42,0.872,-0.024,0.743,-0.037,0.516,-0.019,239,576,0.585
,24-08-12,09:48:26.165,F,203,301,608,224,0.505,23.8,258,0.42,0.877,-0.039,0.752,-0.053,0.523,-0.028,239,576,0.585
,24-08-12,09:48:36.146,F,204,311,610,309,0.490,31.8,260,0.42,0.854,-0.039,0.714,-0.056,0.540,-0.030,239,576,0.585
,24-08-12,09:48:46.140,F,205,339,611,469,0.445,43.8,261,0.42,0.777,-0.039,0.598,-0.057,0.589,-0.034,239,576,0.585
,24-08-12,09:48:56.133,F,206,378,607,701,0.377,55.5,262,0.42,0.664,-0.024,0.460,-0.051,0.656,-0.033,239,576,0.585
,24-08-12,09:49:06.115,F,207,418,602,1032,0.306,66.3,264,0.42,0.544,-0.003,0.344,-0.043,0.726,-0.032,239,576,0.585
,24-08-12,09:49:16.108,F,208,458,594,1543,0.229,74.2,266,0.42,0.415,0.027,0.241,-0.030,0.795,-0.024,239,576,0.585
,24-08-12,09:49:26.100,F,209,478,583,2018,0.180,76.3,270,0.42,0.335,0.071,0.189,-0.012,0.830,-0.010,239,576,0.585
,24-08-12,09:49:36.090,F,210,499,576,2822,0.134,79.4,272,0.42,0.253,0.098,0.138,0.000,0.866,0.000,239,576,0.585
LCE,24-08-12,09:49:46.074,F,211,511,565,3682,0.096,74.2,280,0.42,0.189,0.154,0.104,0.019,0.887,0.017,239,576,0.585
,24-08-12,09:52:01.282,REG1,,"#1: alpha: 0.141, ETRm: 98.295, Ik: 697.342   ( beta: 0.013, ETRmPot: 135.245 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:52:01.282,REG2,,"#1: alpha: 0.120, ETRm: 95.997, Ik: 802.777   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:52:02.846,FO,212,153,454,0,0.663,0.0,0,0.42,0,0,0,0,0,0,153,454,0.663
,24-08-12,09:52:12.843,F,213,189,461,62,0.590,7.7,158,0.42,0.898,-0.007,0.751,-0.015,0.416,-0.006,153,454,0.663
,24-08-12,09:52:22.830,F,214,188,451,112,0.583,13.7,158,0.42,0.898,0.027,0.755,0.007,0.414,0.003,153,454,0.663
,24-08-12,09:52:32.818,F,215,188,453,162,0.585,19.9,159,0.42,0.901,0.023,0.762,0.002,0.414,0.001,153,454,0.663
,24-08-12,09:52:42.806,F,216,189,451,224,0.581,27.3,160,0.42,0.900,0.033,0.762,0.007,0.416,0.003,153,454,0.663
,24-08-12,09:52:52.799,F,217,197,449,309,0.561,36.4,159,0.42,0.869,0.037,0.701,0.011,0.434,0.005,153,454,0.663
,24-08-12,09:53:02.783,F,218,220,450,469,0.511,50.3,162,0.42,0.799,0.043,0.588,0.009,0.485,0.004,153,454,0.663
,24-08-12,09:53:12.774,F,219,245,445,701,0.449,66.1,161,0.42,0.704,0.056,0.463,0.020,0.540,0.011,153,454,0.663
,24-08-12,09:53:22.748,F,220,277,442,1032,0.373,80.8,161,0.42,0.587,0.066,0.341,0.027,0.610,0.017,153,454,0.663
,24-08-12,09:53:32.752,F,221,313,438,1543,0.285,92.3,166,0.42,0.460,0.096,0.244,0.037,0.689,0.026,153,454,0.663
,24-08-12,09:53:42.746,F,222,337,439,2018,0.232,98.3,169,0.42,0.378,0.103,0.190,0.034,0.742,0.026,153,454,0.663
,24-08-12,09:53:52.736,F,223,365,436,2822,0.163,96.6,171,0.42,0.268,0.120,0.126,0.041,0.804,0.033,153,454,0.663
LCE,24-08-12,09:54:02.720,F,224,380,432,3682,0.120,92.8,177,0.42,0.204,0.153,0.095,0.051,0.837,0.043,153,454,0.663
,24-08-12,09:55:43.884,REG1,,"#1: alpha: 0.118, ETRm: 110.383, Ik: 933.218   ( beta: 0.010, ETRmPot: 148.875 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:55:43.884,REG2,,"#1: alpha: 0.099, ETRm: 109.384, Ik: 1104.740   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:55:45.281,FO,225,139,325,0,0.572,0.0,0,0.42,0,0,0,0,0,0,139,325,0.572
,24-08-12,09:55:55.269,F,226,166,330,62,0.497,6.5,144,0.42,0.882,0.000,0.765,-0.015,0.511,-0.008,139,325,0.572
,24-08-12,09:56:05.248,F,227,168,327,112,0.486,11.4,147,0.42,0.883,0.032,0.773,-0.006,0.517,-0.003,139,325,0.572
,24-08-12,09:56:15.246,F,228,169,334,162,0.494,16.8,149,0.42,0.892,0.005,0.786,-0.027,0.520,-0.014,139,325,0.572
,24-08-12,09:56:25.236,F,229,170,335,224,0.493,23.2,148,0.42,0.882,-0.005,0.768,-0.030,0.523,-0.016,139,325,0.572
,24-08-12,09:56:35.223,F,230,172,339,309,0.493,32.0,148,0.42,0.874,-0.027,0.752,-0.041,0.529,-0.022,139,325,0.572
,24-08-12,09:56:45.238,F,231,179,336,469,0.467,46.0,152,0.42,0.853,0.011,0.724,-0.033,0.551,-0.018,139,325,0.572
,24-08-12,09:56:55.226,F,232,194,333,701,0.417,61.4,152,0.42,0.768,0.027,0.602,-0.024,0.597,-0.014,139,325,0.572
,24-08-12,09:57:05.211,F,233,215,338,1032,0.364,78.9,150,0.42,0.654,-0.011,0.456,-0.038,0.662,-0.026,139,325,0.572
,24-08-12,09:57:15.188,F,234,237,333,1543,0.288,93.3,150,0.42,0.525,0.016,0.332,-0.024,0.729,-0.017,139,325,0.572
,24-08-12,09:57:25.193,F,235,250,328,2018,0.238,100.9,155,0.42,0.451,0.070,0.280,-0.009,0.769,-0.007,139,325,0.572
,24-08-12,09:57:35.179,F,236,265,328,2822,0.192,113.8,156,0.42,0.366,0.075,0.215,-0.009,0.815,-0.007,139,325,0.572
LCE,24-08-12,09:57:45.171,F,237,276,321,3683,0.140,108.3,159,0.42,0.278,0.129,0.160,0.012,0.849,0.011,139,325,0.572
,24-08-12,09:59:38.219,REG1,,"#1: alpha: 0.122, ETRm: 94.221, Ik: 773.171   ( beta: 0.016, ETRmPot: 141.928 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,09:59:38.219,REG2,,"#1: alpha: 0.105, ETRm: 92.206, Ik: 880.296   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,09:59:39.587,FO,238,183,396,0,0.538,0.0,0,0.42,0,0,0,0,0,0,183,396,0.538
,24-08-12,09:59:49.592,F,239,202,403,62,0.499,6.5,184,0.42,0.918,-0.028,0.836,-0.017,0.510,-0.009,183,396,0.538
,24-08-12,09:59:59.583,F,240,201,397,112,0.494,11.6,182,0.42,0.912,-0.009,0.826,-0.003,0.508,-0.002,183,396,0.538
,24-08-12,10:00:09.572,F,241,202,400,162,0.495,16.8,184,0.42,0.917,-0.014,0.835,-0.010,0.510,-0.005,183,396,0.538
,24-08-12,10:00:19.559,F,242,204,406,224,0.498,23.4,186,0.42,0.918,-0.033,0.837,-0.025,0.515,-0.013,183,396,0.538
,24-08-12,10:00:29.556,F,243,209,412,309,0.493,32.0,186,0.42,0.898,-0.061,0.799,-0.039,0.528,-0.021,183,396,0.538
,24-08-12,10:00:39.544,F,244,221,413,467,0.465,45.6,185,0.42,0.842,-0.070,0.705,-0.041,0.558,-0.023,183,396,0.538
,24-08-12,10:00:49.529,F,245,244,412,701,0.408,60.1,186,0.42,0.743,-0.061,0.566,-0.039,0.616,-0.024,183,396,0.538
,24-08-12,10:00:59.525,F,246,269,413,1032,0.349,75.6,185,0.42,0.632,-0.070,0.435,-0.041,0.679,-0.028,183,396,0.538
,24-08-12,10:01:09.513,F,247,301,409,1543,0.264,85.5,184,0.42,0.480,-0.056,0.293,-0.032,0.760,-0.024,183,396,0.538
,24-08-12,10:01:19.499,F,248,318,405,2018,0.215,91.1,188,0.42,0.401,-0.019,0.237,-0.022,0.803,-0.018,183,396,0.538
,24-08-12,10:01:29.471,F,249,340,406,2822,0.163,96.6,191,0.42,0.307,-0.009,0.172,-0.025,0.859,-0.022,183,396,0.538
LCE,24-08-12,10:01:39.478,F,250,356,402,3683,0.114,88.2,194,0.42,0.221,0.023,0.120,-0.015,0.899,-0.013,183,396,0.538
,24-08-12,10:03:38.720,REG1,,"#1: alpha: 0.137, ETRm: 100.831, Ik: 737.707   ( beta: 0.012, ETRmPot: 136.165 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,10:03:38.720,REG2,,"#1: alpha: 0.115, ETRm: 99.000, Ik: 858.402   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,10:03:40.115,FO,251,150,396,0,0.621,0.0,0,0.42,0,0,0,0,0,0,150,396,0.621
,24-08-12,10:03:50.098,F,252,182,399,62,0.544,7.1,157,0.42,0.897,0.016,0.774,-0.008,0.460,-0.004,150,396,0.621
,24-08-12,10:04:00.096,F,253,181,395,112,0.542,12.7,156,0.42,0.895,0.028,0.771,0.003,0.457,0.001,150,396,0.621
,24-08-12,10:04:10.086,F,254,182,401,162,0.546,18.6,158,0.42,0.901,0.012,0.782,-0.012,0.460,-0.006,150,396,0.621
,24-08-12,10:04:20.072,F,255,183,402,224,0.545,25.6,157,0.42,0.894,0.004,0.767,-0.015,0.462,-0.007,150,396,0.621
,24-08-12,10:04:30.064,F,256,187,404,309,0.537,34.8,157,0.42,0.879,-0.004,0.738,-0.020,0.472,-0.009,150,396,0.621
,24-08-12,10:04:40.052,F,257,199,405,469,0.509,50.1,160,0.42,0.841,0.004,0.676,-0.022,0.503,-0.012,150,396,0.621
,24-08-12,10:04:50.037,F,258,224,404,701,0.446,65.7,159,0.42,0.735,0.004,0.522,-0.020,0.566,-0.012,150,396,0.621
,24-08-12,10:05:00.025,F,259,252,404,1032,0.376,81.5,163,0.42,0.631,0.020,0.408,-0.020,0.636,-0.012,150,396,0.621
,24-08-12,10:05:10.022,F,260,285,402,1543,0.291,94.3,160,0.42,0.483,0.016,0.271,-0.015,0.720,-0.011,150,396,0.621
,24-08-12,10:05:20.006,F,261,304,396,2016,0.232,98.2,162,0.42,0.393,0.049,0.209,0.000,0.768,0.000,150,396,0.621
,24-08-12,10:05:29.998,F,262,326,392,2824,0.168,99.6,164,0.42,0.289,0.073,0.145,0.010,0.823,0.009,150,396,0.621
LCE,24-08-12,10:05:39.990,F,263,339,388,3681,0.126,97.4,163,0.42,0.218,0.085,0.105,0.021,0.856,0.018,150,396,0.621
,24-08-12,10:08:17.408,REG1,,"#1: alpha: 0.123, ETRm: 96.610, Ik: 783.633   ( beta: 0.014, ETRmPot: 139.873 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,10:08:17.408,REG2,,"#1: alpha: 0.105, ETRm: 94.890, Ik: 903.312   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,10:08:18.799,FO,264,169,430,0,0.607,0.0,0,0.42,0,0,0,0,0,0,169,430,0.607
,24-08-12,10:08:28.793,F,265,224,428,62,0.477,6.2,179,0.42,0.819,0.046,0.654,0.005,0.521,0.002,169,430,0.607
,24-08-12,10:08:38.774,F,266,221,432,112,0.488,11.5,180,0.42,0.837,0.034,0.682,-0.005,0.514,-0.002,169,430,0.607
,24-08-12,10:08:48.767,F,267,222,434,162,0.488,16.6,182,0.42,0.841,0.034,0.689,-0.009,0.516,-0.004,169,430,0.607
,24-08-12,10:08:58.759,F,268,222,441,224,0.497,23.4,183,0.42,0.849,0.011,0.700,-0.025,0.516,-0.013,169,430,0.607
,24-08-12,10:09:08.742,F,269,222,442,309,0.498,32.3,180,0.42,0.840,-0.004,0.681,-0.027,0.516,-0.014,169,430,0.607
,24-08-12,10:09:18.735,F,270,225,421,469,0.466,45.9,180,0.42,0.813,0.077,0.650,0.021,0.523,0.011,169,430,0.607
,24-08-12,10:09:28.725,F,271,247,430,701,0.426,62.7,177,0.42,0.723,0.031,0.518,0.000,0.574,0.000,169,430,0.607
,24-08-12,10:09:38.712,F,272,280,426,1032,0.343,74.3,189,0.42,0.616,0.092,0.416,0.009,0.651,0.006,169,430,0.607
,24-08-12,10:09:48.709,F,273,317,436,1543,0.273,88.5,186,0.42,0.476,0.042,0.279,-0.014,0.737,-0.010,169,430,0.607
,24-08-12,10:09:58.692,F,274,330,425,2018,0.224,94.9,187,0.42,0.399,0.088,0.226,0.012,0.767,0.009,169,430,0.607
,24-08-12,10:10:08.683,F,275,351,419,2822,0.162,96.0,187,0.42,0.293,0.111,0.156,0.026,0.816,0.022,169,430,0.607
LCE,24-08-12,10:10:18.674,F,276,367,417,3683,0.120,92.8,190,0.42,0.220,0.130,0.114,0.031,0.853,0.027,169,430,0.607
,24-08-12,10:12:39.647,REG1,,#1: Error: Not enough measures for calculating regression data,,,,,,,,,,,,,,,
,24-08-12,10:12:39.647,REG2,,#1: Error: Not enough measures for calculating regression data,,,,,,,,,,,,,,,
LCS,24-08-12,10:12:41.041,FO,277,218,594,0,0.633,0.0,0,0.42,0,0,0,0,0,0,218,594,0.633
LCE,24-08-12,10:12:51.030,F,278,265,575,62,0.539,7.0,238,0.42,0.920,0.104,0.826,0.033,0.446,0.015,218,594,0.633
,24-08-12,10:14:26.899,REG1,,"#1: alpha: 0.123, ETRm: 87.381, Ik: 709.746   ( beta: 0.006, ETRmPot: 105.819 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,10:14:26.899,REG2,,"#1: alpha: 0.102, ETRm: 85.976, Ik: 842.905   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,10:14:28.294,FO,279,266,478,0,0.444,0.0,0,0.42,0,0,0,0,0,0,266,478,0.444
,24-08-12,10:14:38.278,F,280,249,471,62,0.471,6.1,226,0.42,0.906,-0.156,0.822,0.015,0.521,0.008,266,478,0.444
,24-08-12,10:14:48.274,F,281,249,474,112,0.475,11.2,226,0.42,0.907,-0.170,0.823,0.008,0.521,0.004,266,478,0.444
,24-08-12,10:14:58.264,F,282,253,483,162,0.476,16.2,228,0.42,0.902,-0.203,0.813,-0.010,0.529,-0.005,266,478,0.444
,24-08-12,10:15:08.254,F,283,255,493,224,0.483,22.7,231,0.42,0.908,-0.236,0.823,-0.030,0.533,-0.016,266,478,0.444
,24-08-12,10:15:18.241,F,284,260,497,309,0.477,31.0,232,0.42,0.894,-0.250,0.798,-0.038,0.544,-0.021,266,478,0.444
,24-08-12,10:15:28.222,F,285,274,498,469,0.450,44.3,232,0.42,0.842,-0.255,0.713,-0.040,0.573,-0.023,266,478,0.444
,24-08-12,10:15:38.222,F,286,298,496,701,0.399,58.7,231,0.42,0.747,-0.250,0.579,-0.036,0.623,-0.022,266,478,0.444
,24-08-12,10:15:48.206,F,287,333,494,1032,0.326,70.7,233,0.42,0.617,-0.231,0.432,-0.032,0.697,-0.023,266,478,0.444
,24-08-12,10:15:58.197,F,288,368,490,1543,0.249,80.7,232,0.42,0.473,-0.217,0.298,-0.024,0.770,-0.019,266,478,0.444
,24-08-12,10:16:08.182,F,289,388,485,2018,0.200,84.8,230,0.42,0.380,-0.203,0.225,-0.014,0.812,-0.012,266,478,0.444
,24-08-12,10:16:18.171,F,290,412,483,2822,0.147,87.1,233,0.42,0.284,-0.179,0.161,-0.010,0.862,-0.009,266,478,0.444
LCE,24-08-12,10:16:28.163,F,291,424,477,3681,0.111,85.8,235,0.42,0.219,-0.142,0.121,0.002,0.887,0.002,266,478,0.444
,24-08-12,10:18:20.677,REG1,,"#1: alpha: 0.128, ETRm: 85.157, Ik: 664.589   ( beta: 0.002, ETRmPot: 91.508 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,10:18:20.677,REG2,,"#1: alpha: 0.103, ETRm: 83.625, Ik: 810.629   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,10:18:22.058,FO,292,177,391,0,0.547,0.0,0,0.42,0,0,0,0,0,0,177,391,0.547
,24-08-12,10:18:32.056,F,293,197,401,62,0.509,6.6,183,0.42,0.936,-0.019,0.869,-0.025,0.504,-0.013,177,391,0.547
,24-08-12,10:18:42.049,F,294,197,402,112,0.510,12.0,185,0.42,0.945,-0.014,0.887,-0.027,0.504,-0.014,177,391,0.547
,24-08-12,10:18:52.040,F,295,199,405,162,0.509,17.3,183,0.42,0.928,-0.037,0.853,-0.035,0.509,-0.018,177,391,0.547
,24-08-12,10:19:02.023,F,296,202,406,224,0.502,23.6,185,0.42,0.923,-0.033,0.845,-0.037,0.517,-0.019,177,391,0.547
,24-08-12,10:19:12.018,F,297,208,411,309,0.494,32.1,187,0.42,0.906,-0.047,0.815,-0.049,0.532,-0.026,177,391,0.547
,24-08-12,10:19:22.007,F,298,228,418,469,0.455,44.8,185,0.42,0.815,-0.089,0.661,-0.065,0.583,-0.038,177,391,0.547
,24-08-12,10:19:31.992,F,299,253,417,701,0.393,57.9,188,0.42,0.716,-0.070,0.532,-0.062,0.647,-0.040,177,391,0.547
,24-08-12,10:19:41.981,F,300,284,415,1032,0.316,68.5,189,0.42,0.580,-0.056,0.386,-0.058,0.726,-0.042,177,391,0.547
,24-08-12,10:19:51.971,F,301,314,414,1543,0.242,78.4,189,0.42,0.444,-0.051,0.267,-0.056,0.803,-0.045,177,391,0.547
,24-08-12,10:20:01.964,F,302,331,409,2016,0.191,80.9,192,0.42,0.359,-0.014,0.208,-0.044,0.847,-0.038,177,391,0.547
,24-08-12,10:20:11.951,F,303,348,408,2821,0.147,87.1,194,0.42,0.280,0.000,0.156,-0.042,0.890,-0.037,177,391,0.547
LCE,24-08-12,10:20:21.944,F,304,358,402,3680,0.109,84.2,199,0.42,0.217,0.051,0.121,-0.027,0.916,-0.025,177,391,0.547
,24-08-12,10:23:04.394,REG1,,"#1: alpha: 0.132, ETRm: 104.852, Ik: 796.337   ( beta: 0.009, ETRmPot: 135.261 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-12,10:23:04.394,REG2,,"#1: alpha: 0.110, ETRm: 103.454, Ik: 940.375   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-12,10:23:05.786,FO,305,206,398,0,0.482,0.0,0,0.42,0,0,0,0,0,0,206,398,0.482
,24-08-12,10:23:15.715,F,306,194,394,62,0.508,6.6,174,0.42,0.909,-0.146,0.815,0.010,0.487,0.005,206,398,0.482
,24-08-12,10:23:25.760,F,307,195,403,112,0.516,12.1,177,0.42,0.920,-0.177,0.835,-0.012,0.490,-0.006,206,398,0.482
,24-08-12,10:23:35.750,F,308,196,413,162,0.525,17.9,175,0.42,0.912,-0.240,0.814,-0.036,0.492,-0.017,206,398,0.482
,24-08-12,10:23:45.739,F,309,199,417,224,0.523,24.6,176,0.42,0.905,-0.255,0.800,-0.046,0.500,-0.023,206,398,0.482
,24-08-12,10:23:55.735,F,310,202,423,309,0.522,33.9,176,0.42,0.895,-0.286,0.780,-0.059,0.508,-0.030,206,398,0.482
,24-08-12,10:24:05.726,F,311,212,419,469,0.494,48.7,178,0.42,0.859,-0.255,0.721,-0.050,0.533,-0.027,206,398,0.482
,24-08-12,10:24:15.712,F,312,233,419,701,0.444,65.4,176,0.42,0.765,-0.266,0.578,-0.050,0.585,-0.029,206,398,0.482
,24-08-12,10:24:25.705,F,313,261,418,1032,0.376,81.5,177,0.42,0.651,-0.255,0.441,-0.048,0.656,-0.032,206,398,0.482
,24-08-12,10:24:35.688,F,314,294,414,1543,0.290,94.0,176,0.42,0.504,-0.240,0.302,-0.039,0.739,-0.029,206,398,0.482
,24-08-12,10:24:45.685,F,315,313,412,2016,0.240,101.6,178,0.42,0.423,-0.219,0.241,-0.034,0.786,-0.026,206,398,0.482
,24-08-12,10:24:55.674,F,316,335,406,2822,0.175,103.7,177,0.42,0.310,-0.193,0.164,-0.020,0.842,-0.017,206,398,0.482
