Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-17,09:15:28.369,F,309,903,1055,1538,0.144,46.5,557,0.42,0.305,-0.311,0.188,-0.186,1.051,-0.195,479,859,0.442
,24-08-17,09:15:38.359,F,310,941,1059,2009,0.111,46.8,558,0.42,0.236,-0.318,0.140,-0.189,1.095,-0.206,479,859,0.442
,24-08-17,09:15:48.349,F,311,978,1060,2812,0.077,45.5,569,0.42,0.167,-0.292,0.097,-0.190,1.139,-0.216,479,859,0.442
LCE,24-08-17,09:15:58.339,F,312,1010,1070,3668,0.056,43.1,581,0.42,0.123,-0.287,0.071,-0.197,1.176,-0.232,479,859,0.442
,24-08-17,09:17:15.044,REG1,,"#1: alpha: 0.104, ETRm: 94.943, Ik: 914.203   ( beta: 0.010, ETRmPot: 130.834 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:17:15.044,REG2,,"#1: alpha: 0.087, ETRm: 94.077, Ik: 1080.295   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:17:16.418,FO,313,262,516,0,0.492,0.0,0,0.42,0,0,0,0,0,0,262,516,0.492
,24-08-17,09:17:26.428,F,314,277,497,61,0.443,5.7,255,0.42,0.909,0.047,0.837,0.038,0.537,0.020,262,516,0.492
,24-08-17,09:17:36.419,F,315,291,537,111,0.458,10.7,266,0.42,0.908,-0.067,0.830,-0.039,0.564,-0.022,262,516,0.492
,24-08-17,09:17:46.408,F,316,300,558,161,0.462,15.6,274,0.42,0.908,-0.118,0.829,-0.075,0.581,-0.043,262,516,0.492
,24-08-17,09:17:56.398,F,317,319,591,221,0.460,21.3,284,0.42,0.886,-0.209,0.789,-0.127,0.618,-0.078,262,516,0.492
,24-08-17,09:18:06.385,F,318,340,618,306,0.450,28.9,289,0.42,0.845,-0.295,0.718,-0.165,0.659,-0.109,262,516,0.492
,24-08-17,09:18:16.379,F,319,367,629,465,0.417,40.7,290,0.42,0.773,-0.335,0.611,-0.180,0.711,-0.128,262,516,0.492
,24-08-17,09:18:26.369,F,320,405,636,697,0.363,53.1,293,0.42,0.673,-0.350,0.487,-0.189,0.785,-0.148,262,516,0.492
,24-08-17,09:18:36.355,F,321,439,638,1027,0.312,67.3,291,0.42,0.573,-0.366,0.380,-0.191,0.851,-0.163,262,516,0.492
,24-08-17,09:18:46.348,F,322,483,641,1537,0.246,79.4,298,0.42,0.461,-0.350,0.284,-0.195,0.936,-0.182,262,516,0.492
,24-08-17,09:18:56.338,F,323,519,653,2009,0.205,86.5,301,0.42,0.381,-0.386,0.221,-0.210,1.006,-0.211,262,516,0.492
,24-08-17,09:19:06.328,F,324,565,683,2812,0.173,102.2,301,0.42,0.309,-0.504,0.165,-0.245,1.095,-0.268,262,516,0.492
LCE,24-08-17,09:19:16.318,F,325,593,672,3669,0.118,90.9,305,0.42,0.215,-0.445,0.111,-0.232,1.149,-0.267,262,516,0.492
,24-08-17,09:22:46.582,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 50.426 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:22:46.582,REG2,,"#1: alpha: 0.080, ETRm: 52.628, Ik: 661.015   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:22:47.927,FO,326,941,1931,0,0.513,0.0,0,0.42,0,0,0,0,0,0,941,1931,0.513
,24-08-17,09:22:57.967,F,327,1042,1792,61,0.419,5.4,926,0.42,0.866,0.125,0.770,0.078,0.540,0.041,941,1931,0.513
,24-08-17,09:23:07.947,F,328,1061,1819,111,0.417,9.7,934,0.42,0.856,0.106,0.754,0.062,0.549,0.034,941,1931,0.513
,24-08-17,09:23:17.937,F,329,1111,1881,159,0.409,13.7,971,0.42,0.846,0.081,0.739,0.027,0.575,0.016,941,1931,0.513
,24-08-17,09:23:27.867,F,330,1135,1843,221,0.384,17.8,920,0.42,0.767,0.068,0.622,0.048,0.588,0.028,941,1931,0.513
,24-08-17,09:23:37.917,F,331,1141,1796,306,0.365,23.5,862,0.42,0.701,0.057,0.530,0.075,0.591,0.044,941,1931,0.513
,24-08-17,09:23:47.907,F,332,1232,1917,465,0.357,34.9,996,0.42,0.744,0.070,0.601,0.007,0.638,0.005,941,1931,0.513
,24-08-17,09:23:57.897,F,333,1473,1991,697,0.260,38.1,984,0.42,0.514,-0.017,0.343,-0.030,0.763,-0.023,941,1931,0.513
,24-08-17,09:24:07.887,F,334,1553,1956,1028,0.206,44.5,959,0.42,0.404,-0.007,0.249,-0.013,0.804,-0.010,941,1931,0.513
,24-08-17,09:24:17.877,F,335,1622,1918,1538,0.154,49.7,962,0.42,0.310,0.034,0.184,0.007,0.840,0.006,941,1931,0.513
,24-08-17,09:24:27.867,F,336,1661,1898,2010,0.125,52.8,956,0.42,0.252,0.048,0.145,0.017,0.860,0.015,941,1931,0.513
,24-08-17,09:24:37.857,F,337,1707,1882,2813,0.093,54.9,957,0.42,0.189,0.066,0.106,0.026,0.884,0.023,941,1931,0.513
LCE,24-08-17,09:24:47.867,F,338,1736,1868,3669,0.071,54.7,950,0.42,0.144,0.073,0.079,0.034,0.899,0.030,941,1931,0.513
,24-08-17,09:25:43.077,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 55.529 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:25:43.077,REG2,,"#1: alpha: 0.074, ETRm: 55.467, Ik: 751.480   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:25:44.472,FO,339,574,1049,0,0.453,0.0,0,0.42,0,0,0,0,0,0,574,1049,0.453
,24-08-17,09:25:54.462,F,340,628,1024,61,0.387,5.0,586,0.42,0.904,0.078,0.844,0.024,0.599,0.014,574,1049,0.453
,24-08-17,09:26:04.457,F,341,644,1034,111,0.377,8.8,586,0.42,0.871,0.057,0.793,0.015,0.614,0.009,574,1049,0.453
,24-08-17,09:26:14.447,F,342,659,1049,161,0.372,12.6,588,0.42,0.846,0.029,0.755,0.000,0.628,0.000,574,1049,0.453
,24-08-17,09:26:24.437,F,343,675,1067,221,0.367,17.0,585,0.42,0.813,-0.015,0.705,-0.017,0.643,-0.010,574,1049,0.453
,24-08-17,09:26:34.417,F,344,695,1071,306,0.351,22.6,592,0.42,0.785,-0.008,0.669,-0.021,0.663,-0.014,574,1049,0.453
,24-08-17,09:26:44.407,F,345,747,1093,465,0.317,31.0,598,0.42,0.699,-0.042,0.560,-0.040,0.712,-0.029,574,1049,0.453
,24-08-17,09:26:54.397,F,346,813,1114,697,0.270,39.5,603,0.42,0.589,-0.076,0.437,-0.058,0.775,-0.045,574,1049,0.453
,24-08-17,09:27:04.392,F,347,878,1121,1028,0.217,46.8,604,0.42,0.470,-0.088,0.323,-0.064,0.837,-0.054,574,1049,0.453
,24-08-17,09:27:14.376,F,348,946,1127,1538,0.161,52.0,610,0.42,0.350,-0.088,0.226,-0.069,0.902,-0.063,574,1049,0.453
,24-08-17,09:27:24.366,F,349,985,1131,2010,0.129,54.5,611,0.42,0.281,-0.095,0.174,-0.073,0.939,-0.068,574,1049,0.453
,24-08-17,09:27:34.356,F,350,1025,1132,2812,0.095,56.1,613,0.42,0.206,-0.093,0.123,-0.073,0.977,-0.072,574,1049,0.453
LCE,24-08-17,09:27:44.346,F,351,1045,1130,3670,0.075,57.8,614,0.42,0.165,-0.086,0.097,-0.072,0.996,-0.071,574,1049,0.453
,24-08-17,09:28:59.114,REG1,,"#1: alpha: 0.117, ETRm: 67.531, Ik: 578.084   ( beta: 0.001, ETRmPot: 71.655 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:28:59.114,REG2,,"#1: alpha: 0.093, ETRm: 66.330, Ik: 709.719   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:29:00.506,FO,352,476,1122,0,0.576,0.0,0,0.42,0,0,0,0,0,0,476,1122,0.576
,24-08-17,09:29:10.491,F,353,554,1115,61,0.503,6.4,483,0.42,0.888,0.022,0.774,0.006,0.494,0.003,476,1122,0.576
,24-08-17,09:29:20.486,F,354,564,1123,111,0.498,11.6,484,0.42,0.875,0.011,0.751,-0.001,0.503,-0.001,476,1122,0.576
,24-08-17,09:29:30.476,F,355,581,1146,159,0.493,16.5,490,0.42,0.861,-0.015,0.726,-0.021,0.518,-0.011,476,1122,0.576
,24-08-17,09:29:40.466,F,356,608,1164,221,0.478,22.2,494,0.42,0.830,-0.037,0.674,-0.036,0.542,-0.020,476,1122,0.576
,24-08-17,09:29:50.426,F,357,665,1207,306,0.449,28.9,510,0.42,0.778,-0.079,0.597,-0.070,0.593,-0.042,476,1122,0.576
,24-08-17,09:30:00.436,F,358,746,1225,465,0.391,38.2,511,0.42,0.671,-0.105,0.460,-0.084,0.665,-0.056,476,1122,0.576
,24-08-17,09:30:10.426,F,359,826,1228,697,0.327,47.9,512,0.42,0.561,-0.108,0.348,-0.086,0.736,-0.063,476,1122,0.576
,24-08-17,09:30:20.421,F,360,915,1237,1027,0.260,56.1,517,0.42,0.447,-0.115,0.253,-0.093,0.816,-0.076,476,1122,0.576
,24-08-17,09:30:30.406,F,361,1001,1240,1537,0.193,62.3,508,0.42,0.327,-0.133,0.166,-0.095,0.892,-0.085,476,1122,0.576
,24-08-17,09:30:40.401,F,362,990,1178,2009,0.160,67.5,498,0.42,0.276,-0.053,0.139,-0.048,0.882,-0.042,476,1122,0.576
,24-08-17,09:30:50.386,F,363,1032,1172,2811,0.119,70.2,512,0.42,0.212,-0.022,0.105,-0.043,0.920,-0.039,476,1122,0.576
LCE,24-08-17,09:31:00.376,F,364,1095,1197,3666,0.085,65.4,518,0.42,0.150,-0.051,0.071,-0.063,0.976,-0.061,476,1122,0.576
,24-08-17,09:32:09.148,REG1,,"#1: alpha: 0.094, ETRm: 53.033, Ik: 564.594   ( beta: 0.003, ETRmPot: 60.145 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:32:09.148,REG2,,"#1: alpha: 0.077, ETRm: 51.991, Ik: 677.821   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:32:10.545,FO,365,500,892,0,0.439,0.0,0,0.42,0,0,0,0,0,0,500,892,0.439
,24-08-17,09:32:20.536,F,366,562,905,61,0.379,4.9,509,0.42,0.866,-0.010,0.784,-0.014,0.630,-0.009,500,892,0.439
,24-08-17,09:32:30.525,F,367,575,932,111,0.383,8.9,522,0.42,0.871,-0.046,0.791,-0.043,0.645,-0.028,500,892,0.439
,24-08-17,09:32:40.516,F,368,599,967,161,0.381,12.9,532,0.42,0.846,-0.110,0.751,-0.078,0.672,-0.053,500,892,0.439
,24-08-17,09:32:50.505,F,369,625,999,221,0.374,17.4,540,0.42,0.815,-0.171,0.704,-0.107,0.701,-0.075,500,892,0.439
,24-08-17,09:33:00.490,F,370,674,1075,306,0.373,24.0,572,0.42,0.797,-0.283,0.676,-0.170,0.756,-0.129,500,892,0.439
,24-08-17,09:33:10.485,F,371,735,1057,465,0.305,29.8,543,0.42,0.626,-0.311,0.462,-0.156,0.824,-0.129,500,892,0.439
,24-08-17,09:33:20.430,F,372,757,1030,697,0.265,38.8,543,0.42,0.561,-0.242,0.402,-0.134,0.849,-0.114,500,892,0.439
,24-08-17,09:33:30.462,F,373,820,1044,1027,0.215,46.4,549,0.42,0.453,-0.263,0.303,-0.146,0.919,-0.134,500,892,0.439
,24-08-17,09:33:40.453,F,374,892,1057,1537,0.156,50.4,555,0.42,0.329,-0.281,0.205,-0.156,1.000,-0.156,500,892,0.439
,24-08-17,09:33:50.392,F,375,934,1068,2009,0.125,52.7,559,0.42,0.263,-0.298,0.157,-0.165,1.047,-0.172,500,892,0.439
,24-08-17,09:34:00.430,F,376,981,1079,2812,0.091,53.7,571,0.42,0.193,-0.296,0.112,-0.173,1.100,-0.191,500,892,0.439
LCE,24-08-17,09:34:10.419,F,377,1020,1092,3666,0.066,50.8,578,0.42,0.140,-0.311,0.079,-0.183,1.143,-0.209,500,892,0.439
,24-08-17,09:37:17.491,REG1,,"#1: alpha: 0.080, ETRm: 57.474, Ik: 720.475   ( beta: 0.004, ETRmPot: 70.908 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:37:17.491,REG2,,"#1: alpha: 0.066, ETRm: 56.548, Ik: 853.956   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:37:18.891,FO,378,412,661,0,0.377,0.0,0,0.42,0,0,0,0,0,0,412,661,0.377
,24-08-17,09:37:28.877,F,379,450,675,61,0.333,4.3,425,0.42,0.900,-0.004,0.850,-0.021,0.681,-0.014,412,661,0.377
,24-08-17,09:37:38.869,F,380,458,690,111,0.336,7.8,428,0.42,0.885,-0.052,0.827,-0.042,0.693,-0.029,412,661,0.377
,24-08-17,09:37:48.859,F,381,472,709,161,0.334,11.3,432,0.42,0.856,-0.112,0.783,-0.068,0.714,-0.048,412,661,0.377
,24-08-17,09:37:58.847,F,382,488,732,222,0.333,15.5,441,0.42,0.838,-0.169,0.757,-0.097,0.738,-0.071,412,661,0.377
,24-08-17,09:38:08.832,F,383,507,748,306,0.322,20.7,448,0.42,0.803,-0.205,0.710,-0.116,0.767,-0.089,412,661,0.377
,24-08-17,09:38:18.829,F,384,539,764,465,0.295,28.8,452,0.42,0.721,-0.253,0.605,-0.135,0.815,-0.110,412,661,0.377
,24-08-17,09:38:28.811,F,385,577,772,697,0.253,37.0,452,0.42,0.609,-0.285,0.477,-0.144,0.873,-0.126,412,661,0.377
,24-08-17,09:38:38.808,F,386,622,789,1028,0.212,45.8,461,0.42,0.509,-0.317,0.377,-0.162,0.941,-0.153,412,661,0.377
,24-08-17,09:38:48.792,F,387,670,798,1537,0.160,51.6,465,0.42,0.384,-0.337,0.267,-0.172,1.014,-0.174,412,661,0.377
,24-08-17,09:38:58.788,F,388,701,810,2009,0.135,57.0,471,0.42,0.322,-0.361,0.216,-0.184,1.061,-0.196,412,661,0.377
,24-08-17,09:39:08.777,F,389,740,821,2811,0.099,58.4,476,0.42,0.235,-0.386,0.151,-0.195,1.120,-0.219,412,661,0.377
LCE,24-08-17,09:39:18.728,F,390,768,828,3669,0.072,55.5,481,0.42,0.173,-0.394,0.108,-0.202,1.162,-0.234,412,661,0.377
,24-08-17,09:50:12.536,REG1,,"#1: alpha: 0.067, ETRm: 34.981, Ik: 524.322   ( beta: 0.002, ETRmPot: 39.316 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:50:12.536,REG2,,"#1: alpha: 0.055, ETRm: 34.212, Ik: 626.965   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:50:13.867,FO,391,819,1160,0,0.294,0.0,0,0.42,0,0,0,0,0,0,819,1160,0.294
,24-08-17,09:50:23.855,F,392,814,1066,61,0.236,3.0,714,0.42,0.716,-0.032,0.628,0.088,0.702,0.062,819,1160,0.294
,24-08-17,09:50:33.910,F,393,778,1061,111,0.267,6.2,727,0.42,0.847,0.021,0.791,0.093,0.671,0.062,819,1160,0.294
,24-08-17,09:50:43.898,F,394,776,1063,161,0.270,9.1,731,0.42,0.864,0.026,0.814,0.091,0.669,0.061,819,1160,0.294
,24-08-17,09:50:53.885,F,395,788,1066,222,0.261,12.2,725,0.42,0.815,0.000,0.750,0.088,0.679,0.060,819,1160,0.294
,24-08-17,09:51:03.881,F,396,909,1232,306,0.262,16.8,834,0.42,0.812,-0.167,0.745,-0.058,0.784,-0.046,819,1160,0.294
,24-08-17,09:51:13.868,F,397,985,1253,465,0.214,20.9,824,0.42,0.625,-0.258,0.523,-0.074,0.849,-0.063,819,1160,0.294
,24-08-17,09:51:23.861,F,398,1022,1253,695,0.184,26.9,825,0.42,0.540,-0.255,0.436,-0.074,0.881,-0.065,819,1160,0.294
,24-08-17,09:51:33.846,F,399,1102,1281,1026,0.140,30.2,832,0.42,0.399,-0.317,0.301,-0.094,0.950,-0.090,819,1160,0.294
,24-08-17,09:51:43.836,F,400,1132,1267,1534,0.107,34.5,823,0.42,0.304,-0.302,0.221,-0.084,0.976,-0.083,819,1160,0.294
,24-08-17,09:51:53.826,F,401,1151,1253,2006,0.081,34.1,819,0.42,0.235,-0.273,0.167,-0.074,0.992,-0.073,819,1160,0.294
,24-08-17,09:52:03.816,F,402,1170,1246,2807,0.061,36.0,834,0.42,0.184,-0.208,0.131,-0.069,1.009,-0.070,819,1160,0.294
LCE,24-08-17,09:52:13.806,F,403,1265,1322,3660,0.043,33.0,901,0.42,0.135,-0.235,0.096,-0.123,1.091,-0.134,819,1160,0.294
,24-08-17,09:53:21.076,REG1,,"#1: alpha: 0.049, ETRm: 30.494, Ik: 625.946   ( beta: 0.000, ETRmPot: 30.999 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:53:21.076,REG2,,"#1: alpha: 0.039, ETRm: 29.757, Ik: 771.090   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:53:22.586,FO,404,716,933,0,0.233,0.0,0,0.42,0,0,0,0,0,0,716,933,0.233
,24-08-17,09:53:32.576,F,405,762,933,61,0.183,2.3,732,0.42,0.851,0.074,0.817,0.000,0.817,0.000,716,933,0.233
,24-08-17,09:53:42.516,F,406,769,958,111,0.197,4.6,736,0.42,0.851,-0.023,0.814,-0.026,0.824,-0.021,716,933,0.233
,24-08-17,09:53:52.556,F,407,788,968,161,0.186,6.3,741,0.42,0.793,-0.046,0.746,-0.036,0.845,-0.031,716,933,0.233
,24-08-17,09:54:02.546,F,408,804,990,221,0.188,8.7,748,0.42,0.769,-0.115,0.715,-0.058,0.862,-0.050,716,933,0.233
,24-08-17,09:54:12.536,F,409,820,1006,306,0.185,11.9,755,0.42,0.741,-0.157,0.682,-0.073,0.879,-0.064,716,933,0.233
,24-08-17,09:54:22.526,F,410,847,1021,465,0.170,16.6,759,0.42,0.664,-0.207,0.595,-0.086,0.908,-0.078,716,933,0.233
,24-08-17,09:54:32.515,F,411,884,1032,695,0.143,20.9,766,0.42,0.556,-0.226,0.482,-0.096,0.947,-0.090,716,933,0.233
,24-08-17,09:54:42.506,F,412,921,1041,1026,0.115,24.8,772,0.42,0.446,-0.240,0.374,-0.104,0.987,-0.102,716,933,0.233
,24-08-17,09:54:52.516,F,413,961,1053,1524,0.087,27.8,780,0.42,0.337,-0.258,0.274,-0.114,1.030,-0.117,716,933,0.233
,24-08-17,09:55:02.505,F,414,987,1061,2005,0.070,29.5,782,0.42,0.265,-0.286,0.210,-0.121,1.058,-0.128,716,933,0.233
,24-08-17,09:55:12.496,F,415,1015,1070,2805,0.051,30.0,789,0.42,0.196,-0.295,0.152,-0.128,1.088,-0.139,716,933,0.233
LCE,24-08-17,09:55:22.465,F,416,1034,1077,3659,0.040,30.7,793,0.42,0.151,-0.309,0.116,-0.134,1.108,-0.148,716,933,0.233
,24-08-17,09:56:15.035,REG1,,"#1: alpha: 0.054, ETRm: 48.665, Ik: 895.810   ( beta: 0.002, ETRmPot: 56.656 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:56:15.035,REG2,,"#1: alpha: 0.044, ETRm: 47.924, Ik: 1077.948   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:56:16.435,FO,417,390,507,0,0.231,0.0,0,0.42,0,0,0,0,0,0,390,507,0.231
,24-08-17,09:56:26.425,F,418,410,528,61,0.223,2.9,403,0.42,0.944,-0.068,0.928,-0.040,0.809,-0.032,390,507,0.231
,24-08-17,09:56:36.410,F,419,424,542,111,0.218,5.1,412,0.42,0.908,-0.111,0.882,-0.065,0.836,-0.054,390,507,0.231
,24-08-17,09:56:46.395,F,420,434,559,161,0.224,7.6,419,0.42,0.893,-0.197,0.862,-0.093,0.856,-0.080,390,507,0.231
,24-08-17,09:56:56.385,F,421,446,573,221,0.222,10.3,426,0.42,0.864,-0.256,0.825,-0.115,0.880,-0.102,390,507,0.231
,24-08-17,09:57:06.375,F,422,459,591,306,0.223,14.3,432,0.42,0.830,-0.359,0.781,-0.142,0.905,-0.128,390,507,0.231
,24-08-17,09:57:16.365,F,423,477,603,465,0.209,20.4,438,0.42,0.764,-0.410,0.702,-0.159,0.941,-0.150,390,507,0.231
,24-08-17,09:57:26.355,F,424,500,615,695,0.187,27.3,442,0.42,0.665,-0.479,0.588,-0.176,0.986,-0.173,390,507,0.231
,24-08-17,09:57:36.345,F,425,529,631,1026,0.162,34.9,450,0.42,0.564,-0.547,0.480,-0.197,1.043,-0.205,390,507,0.231
,24-08-17,09:57:46.335,F,426,562,644,1533,0.127,40.9,455,0.42,0.434,-0.615,0.351,-0.213,1.108,-0.235,390,507,0.231
,24-08-17,09:57:56.325,F,427,584,653,2003,0.106,44.6,460,0.42,0.358,-0.650,0.282,-0.224,1.152,-0.258,390,507,0.231
,24-08-17,09:58:06.315,F,428,607,662,2805,0.083,48.9,463,0.42,0.276,-0.701,0.211,-0.234,1.197,-0.280,390,507,0.231
LCE,24-08-17,09:58:16.305,F,429,625,667,3657,0.063,48.4,468,0.42,0.211,-0.701,0.158,-0.240,1.233,-0.296,390,507,0.231
,24-08-17,09:59:29.005,REG1,,"#1: alpha: 0.050, ETRm: 54.577, Ik: 1088.527   ( beta: 0.761, ETRmPot: 2325.824 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,09:59:29.005,REG2,,"#1: alpha: 0.044, ETRm: 54.838, Ik: 1254.699   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,09:59:30.405,FO,430,298,380,0,0.216,0.0,0,0.42,0,0,0,0,0,0,298,380,0.216
,24-08-17,09:59:40.395,F,431,313,395,61,0.208,2.7,305,0.42,0.911,-0.098,0.888,-0.038,0.824,-0.032,298,380,0.216
,24-08-17,09:59:50.384,F,432,318,405,111,0.215,5.0,309,0.42,0.906,-0.171,0.880,-0.062,0.837,-0.052,298,380,0.216
,24-08-17,10:00:00.375,F,433,319,418,161,0.237,8.0,311,0.42,0.925,-0.305,0.902,-0.091,0.839,-0.076,298,380,0.216
,24-08-17,10:00:10.355,F,434,331,422,221,0.216,10.0,313,0.42,0.835,-0.329,0.790,-0.100,0.871,-0.087,298,380,0.216
,24-08-17,10:00:20.354,F,435,336,431,306,0.220,14.1,318,0.42,0.841,-0.378,0.796,-0.118,0.884,-0.104,298,380,0.216
,24-08-17,10:00:30.334,F,436,339,425,465,0.202,19.7,296,0.42,0.667,-0.573,0.582,-0.106,0.892,-0.094,298,380,0.216
,24-08-17,10:00:40.324,F,437,306,374,695,0.182,26.6,280,0.42,0.723,-0.146,0.662,0.016,0.805,0.013,298,380,0.216
,24-08-17,10:00:50.320,F,438,368,444,1024,0.171,36.8,321,0.42,0.618,-0.500,0.539,-0.144,0.968,-0.139,298,380,0.216
,24-08-17,10:01:00.304,F,439,388,450,1532,0.138,44.4,339,0.42,0.559,-0.354,0.488,-0.156,1.021,-0.159,298,380,0.216
,24-08-17,10:01:10.294,F,440,428,488,2003,0.123,51.7,349,0.42,0.432,-0.695,0.352,-0.221,1.126,-0.249,298,380,0.216
,24-08-17,10:01:20.284,F,441,457,506,2801,0.097,57.1,356,0.42,0.327,-0.829,0.255,-0.249,1.203,-0.300,298,380,0.216
LCE,24-08-17,10:01:30.279,F,442,487,522,3655,0.067,51.4,367,0.42,0.226,-0.890,0.170,-0.272,1.282,-0.349,298,380,0.216
,24-08-17,10:02:50.214,REG1,,"#1: alpha: 0.041, ETRm: 49.328, Ik: 1195.980   ( beta: 0.210, ETRmPot: 748.999 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:02:50.214,REG2,,"#1: alpha: 0.033, ETRm: 51.723, Ik: 1549.196   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:02:51.604,FO,443,419,546,0,0.233,0.0,0,0.42,0,0,0,0,0,0,419,546,0.233
,24-08-17,10:03:01.594,F,444,460,592,61,0.223,2.9,449,0.42,0.923,-0.126,0.901,-0.078,0.842,-0.065,419,546,0.233
,24-08-17,10:03:11.579,F,445,468,601,111,0.221,5.2,456,0.42,0.917,-0.142,0.893,-0.092,0.857,-0.078,419,546,0.233
,24-08-17,10:03:21.574,F,446,482,623,159,0.226,7.5,463,0.42,0.881,-0.260,0.846,-0.124,0.883,-0.109,419,546,0.233
,24-08-17,10:03:31.564,F,447,498,645,221,0.228,10.6,468,0.42,0.831,-0.394,0.781,-0.153,0.912,-0.140,419,546,0.233
,24-08-17,10:03:41.554,F,448,513,655,305,0.217,13.9,470,0.42,0.768,-0.457,0.704,-0.166,0.940,-0.157,419,546,0.233
,24-08-17,10:03:51.534,F,449,538,660,465,0.185,18.1,476,0.42,0.663,-0.449,0.587,-0.173,0.985,-0.170,419,546,0.233
,24-08-17,10:04:01.529,F,450,573,683,695,0.161,23.5,481,0.42,0.545,-0.591,0.457,-0.201,1.049,-0.210,419,546,0.233
,24-08-17,10:04:11.519,F,451,605,694,1023,0.128,27.5,491,0.42,0.438,-0.598,0.355,-0.213,1.108,-0.236,419,546,0.233
,24-08-17,10:04:21.504,F,452,631,702,1532,0.101,32.5,492,0.42,0.338,-0.654,0.264,-0.222,1.156,-0.257,419,546,0.233
,24-08-17,10:04:31.494,F,453,641,698,1999,0.082,34.4,483,0.42,0.265,-0.693,0.200,-0.218,1.174,-0.256,419,546,0.233
,24-08-17,10:04:41.484,F,454,610,706,2800,0.136,80.0,473,0.42,0.412,-0.835,0.319,-0.227,1.117,-0.253,419,546,0.233
LCE,24-08-17,10:04:51.492,F,455,645,674,3653,0.043,33.0,477,0.42,0.147,-0.551,0.109,-0.190,1.181,-0.224,419,546,0.233
LCS,24-08-17,10:05:05.864,FO,456,513,716,0,0.284,0.0,0,0.42,0,0,0,0,0,0,513,716,0.284
,24-08-17,10:05:43.294,REG1,,"#1: alpha: 0.089, ETRm: 51.020, Ik: 573.578   ( beta: 0.001, ETRmPot: 54.344 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:05:43.294,REG2,,"#1: alpha: 0.071, ETRm: 50.181, Ik: 707.381   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:05:44.691,FO,457,496,845,0,0.413,0.0,0,0.42,0,0,0,0,0,0,496,845,0.413
,24-08-17,10:05:54.686,F,458,527,870,61,0.394,5.0,505,0.42,0.940,-0.046,0.901,-0.029,0.624,-0.018,496,845,0.413
,24-08-17,10:06:04.667,F,459,538,886,111,0.393,9.2,512,0.42,0.930,-0.072,0.885,-0.046,0.637,-0.030,496,845,0.413
,24-08-17,10:06:14.664,F,460,558,908,161,0.385,13.0,516,0.42,0.893,-0.123,0.826,-0.069,0.660,-0.045,496,845,0.413
,24-08-17,10:06:24.648,F,461,587,925,221,0.365,16.9,521,0.42,0.837,-0.158,0.743,-0.086,0.695,-0.060,496,845,0.413
,24-08-17,10:06:34.637,F,462,618,934,306,0.338,21.7,524,0.42,0.771,-0.175,0.654,-0.095,0.731,-0.069,496,845,0.413
,24-08-17,10:06:44.633,F,463,663,942,463,0.296,28.8,521,0.42,0.663,-0.206,0.521,-0.103,0.785,-0.081,496,845,0.413
,24-08-17,10:06:54.623,F,464,706,935,694,0.245,35.7,520,0.42,0.552,-0.189,0.407,-0.096,0.836,-0.081,496,845,0.413
,24-08-17,10:07:04.608,F,465,743,925,1023,0.197,42.3,521,0.42,0.450,-0.158,0.316,-0.086,0.879,-0.076,496,845,0.413
