"","Date","Time","Type","sample_id","colony","temp","koa_color","leachate","1:F","alpha","ETRm","Ik","days_of_exposure","treatment"
"308","24-08-17",11:32:27,"REG2","H9.2L",9,"hot","22","low","#1: alpha: 0.060, ETRm: 37.821, Ik: 626.605   (Jassby and Platt 1976)",0.06,37.821,626.605,4,"hot_low"
"309","24-08-17",11:32:27,"REG2","H9.2L",9,"hot","22","low","#1: alpha: 0.060, ETRm: 37.821, Ik: 626.605   (Jassby and Platt 1976)",0.06,37.821,626.605,4,"hot_low"
"310","24-08-17",11:38:15,"REG2","H9.2L",9,"hot","22","low","#1: alpha: 0.056, ETRm: 73.791, Ik: 1313.003   (Jassby and Platt 1976)",0.056,73.791,1313.003,4,"hot_low"
"311","24-08-17",11:38:15,"REG2","A8.2H",8,"ambient","22","high","#1: alpha: 0.056, ETRm: 73.791, Ik: 1313.003   (Jassby and Platt 1976)",0.056,73.791,1313.003,4,"ambient_high"
"312","24-08-17",11:40:47,"REG2","A8.2H",8,"ambient","22","high","#1: alpha: 0.072, ETRm: 41.974, Ik: 583.429   (Jassby and Platt 1976)",0.072,41.974,583.429,4,"ambient_high"
"313","24-08-17",11:40:47,"REG2","A8.2H",8,"ambient","22","high","#1: alpha: 0.072, ETRm: 41.974, Ik: 583.429   (Jassby and Platt 1976)",0.072,41.974,583.429,4,"ambient_high"
"314","24-08-17",11:44:05,"REG2","A1.2H",1,"ambient","22","high","#1: alpha: 0.069, ETRm: 38.345, Ik: 558.713   (Jassby and Platt 1976)",0.069,38.345,558.713,4,"ambient_high"
"315","24-08-17",11:44:05,"REG2","A1.2H",1,"ambient","22","high","#1: alpha: 0.069, ETRm: 38.345, Ik: 558.713   (Jassby and Platt 1976)",0.069,38.345,558.713,4,"ambient_high"
"316","24-08-17",11:47:00,"REG2","A2.2H",2,"ambient","22","high","#1: alpha: 0.084, ETRm: 39.199, Ik: 468.862   (Jassby and Platt 1976)",0.084,39.199,468.862,4,"ambient_high"
"317","24-08-17",11:47:00,"REG2","A2.2H",2,"ambient","22","high","#1: alpha: 0.084, ETRm: 39.199, Ik: 468.862   (Jassby and Platt 1976)",0.084,39.199,468.862,4,"ambient_high"
"318","24-08-17",11:50:35,"REG2","A5.2H",5,"ambient","22","high","#1: alpha: 0.080, ETRm: 51.218, Ik: 644.051   (Jassby and Platt 1976)",0.08,51.218,644.051,4,"ambient_high"
"319","24-08-17",11:50:35,"REG2","A5.2H",5,"ambient","22","high","#1: alpha: 0.080, ETRm: 51.218, Ik: 644.051   (Jassby and Platt 1976)",0.08,51.218,644.051,4,"ambient_high"
"320","24-08-17",11:54:37,"REG2","A4.2H",4,"ambient","22","high","#1: alpha: 0.091, ETRm: 42.393, Ik: 468.235   (Jassby and Platt 1976)",0.091,42.393,468.235,4,"ambient_high"
